match_id;game_in_series;teamA;teamB;teamA_win;A_GP;A_W;A_L;A_AGT;A_K;A_D;A_KD;A_CKPM;A_GPR;A_GSPD;A_EGR;A_MLR;A_GD15;A_FB%;A_FT%;A_F3T%;A_PPG;A_HLD%;A_GRB%;A_FD%;A_DRG%;A_ELD%;A_FBN%;A_BN%;A_LNE%;A_JNG%;A_WPM;A_CWPM;A_WCPM;B_GP;B_W;B_L;B_AGT;B_K;B_D;B_KD;B_CKPM;B_GPR;B_GSPD;B_EGR;B_MLR;B_GD15;B_FB%;B_FT%;B_F3T%;B_PPG;B_HLD%;B_GRB%;B_FD%;B_DRG%;B_ELD%;B_FBN%;B_BN%;B_LNE%;B_JNG%;B_WPM;B_CWPM;B_WCPM;tournament;year;month;day
21;1;21;35;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;5.0;3.0;2.0;37.9;79.0;79.0;1.0;0.83;-0.05;68;55.2;4.8;275.0;20;27;6;3.0;9;15;12;30;3;28;30;14;56;3.83;1.74;1.63;0;2025;1;23
21;2;21;35;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;5.0;3.0;2.0;37.9;79.0;79.0;1.0;0.83;-0.05;68;55.2;4.8;275.0;20;27;6;3.0;9;15;12;30;3;28;30;14;56;3.83;1.74;1.63;0;2025;1;23
22;1;36;21;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;23
22;2;36;21;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;23
23;1;5;8;1;5.0;2.0;3.0;35.4;73.0;77.0;0.95;0.85;-0.04;23;46.8;-6.8;62.0;23;13;26;2.2;14;16;21;17;1;4;8;28;14;3.64;1.52;1.57;5.0;2.0;3.0;32.1;61.0;81.0;0.75;0.89;-1.71;38;27.5;12.5;-2359.0;3;14;6;3.4;4;8;12;10;1;13;20;1;13;2.8;1.02;1.42;0;2025;1;22
23;2;5;8;0;5.0;2.0;3.0;35.4;73.0;77.0;0.95;0.85;-0.04;23;46.8;-6.8;62.0;23;13;26;2.2;14;16;21;17;1;4;8;28;14;3.64;1.52;1.57;5.0;2.0;3.0;32.1;61.0;81.0;0.75;0.89;-1.71;38;27.5;12.5;-2359.0;3;14;6;3.4;4;8;12;10;1;13;20;1;13;2.8;1.02;1.42;0;2025;1;22
23;3;5;8;0;5.0;2.0;3.0;35.4;73.0;77.0;0.95;0.85;-0.04;23;46.8;-6.8;62.0;23;13;26;2.2;14;16;21;17;1;4;8;28;14;3.64;1.52;1.57;5.0;2.0;3.0;32.1;61.0;81.0;0.75;0.89;-1.71;38;27.5;12.5;-2359.0;3;14;6;3.4;4;8;12;10;1;13;20;1;13;2.8;1.02;1.42;0;2025;1;22
25;1;10;2;1;5.0;4.0;1.0;30.4;83.0;50.0;1.66;0.88;0.69;80;56.6;23.4;745.0;2;13;1;4.4;34;29;4;18;0;27;33;15;62;3.14;1.28;1.57;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;22
25;2;10;2;1;5.0;4.0;1.0;30.4;83.0;50.0;1.66;0.88;0.69;80;56.6;23.4;745.0;2;13;1;4.4;34;29;4;18;0;27;33;15;62;3.14;1.28;1.57;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;22
25;3;10;2;0;5.0;4.0;1.0;30.4;83.0;50.0;1.66;0.88;0.69;80;56.6;23.4;745.0;2;13;1;4.4;34;29;4;18;0;27;33;15;62;3.14;1.28;1.57;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;22
26;1;1;21;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;19
26;2;1;21;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;19
27;1;25;22;0;3.0;2.0;1.0;29.7;51.0;40.0;1.28;1.02;0.08;85;58.9;7.8;-85.0;8;11;13;1.3;29;13;1;48;-1;28;29;33;63;3.54;1.33;1.54;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;19
27;2;25;22;0;3.0;2.0;1.0;29.7;51.0;40.0;1.28;1.02;0.08;85;58.9;7.8;-85.0;8;11;13;1.3;29;13;1;48;-1;28;29;33;63;3.54;1.33;1.54;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;19
28;1;6;44;0;3.0;2.0;1.0;32.7;37.0;40.0;0.93;0.79;-0.78;31;37.9;28.8;-1195.0;8;26;13;3.7;11;19;26;27;1;28;35;5;28;2.76;0.94;1.55;3.0;1.0;2.0;29.8;28.0;40.0;0.7;0.75;-0.43;2;38.9;-5.5;-1725.0;24;11;0;3.3;0;2;1;44;1;10;16;27;24;3.36;1.35;1.17;0;2025;1;18
28;2;6;44;0;3.0;2.0;1.0;32.7;37.0;40.0;0.93;0.79;-0.78;31;37.9;28.8;-1195.0;8;26;13;3.7;11;19;26;27;1;28;35;5;28;2.76;0.94;1.55;3.0;1.0;2.0;29.8;28.0;40.0;0.7;0.75;-0.43;2;38.9;-5.5;-1725.0;24;11;0;3.3;0;2;1;44;1;10;16;27;24;3.36;1.35;1.17;0;2025;1;18
29;1;10;7;1;3.0;2.0;1.0;29.8;39.0;28.0;1.39;0.75;0.43;56;61.1;5.5;1725.0;8;26;1;6.0;1;37;0;6;0;10;18;14;50;2.95;1.15;1.55;3.0;2.0;1.0;38.1;51.0;33.0;1.55;0.73;0.53;53;44.6;22.1;-381.0;8;0;1;2.7;7;4;25;22;1;10;16;26;20;3.67;1.56;1.71;0;2025;1;18
29;2;10;7;1;3.0;2.0;1.0;29.8;39.0;28.0;1.39;0.75;0.43;56;61.1;5.5;1725.0;8;26;1;6.0;1;37;0;6;0;10;18;14;50;2.95;1.15;1.55;3.0;2.0;1.0;38.1;51.0;33.0;1.55;0.73;0.53;53;44.6;22.1;-381.0;8;0;1;2.7;7;4;25;22;1;10;16;26;20;3.67;1.56;1.71;0;2025;1;18
30;1;35;36;1;3.0;1.0;2.0;38.1;33.0;51.0;0.65;0.73;-0.53;6;55.4;-22.1;381.0;28;1;0;2.7;29;34;9;23;0;28;18;15;60;3.87;1.73;1.64;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;17
30;2;35;36;1;3.0;1.0;2.0;38.1;33.0;51.0;0.65;0.73;-0.53;6;55.4;-22.1;381.0;28;1;0;2.7;29;34;9;23;0;28;18;15;60;3.87;1.73;1.64;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;17
31;1;20;22;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;17
31;2;20;22;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;17
32;1;10;44;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;16
32;2;10;44;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;16
32;3;10;44;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;16
33;1;1;26;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;16
33;2;1;26;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;16
33;3;1;26;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;16
34;1;5;35;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;15
34;2;5;35;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;15
34;3;5;35;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;15
36;1;36;8;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;15
36;2;36;8;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;15
36;3;36;8;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;15
37;1;47;14;0;5.0;3.0;2.0;33.7;93.0;101.0;0.92;1.15;0.48;58;66.2;-6.2;1423.0;23;31;26;5.4;26;29;21;25;-1;15;23;24;53;3.15;1.21;1.46;2.0;2.0;0.0;28.4;36.0;14.0;2.57;0.88;2.85;64;79.0;21.0;3269.0;16;1;1;8.0;1;38;16;35;-1;1;1;23;79;3.27;0.96;1.3;7;2025;2;9
38;1;8;14;0;5.0;2.0;3.0;31.5;65.0;67.0;0.97;0.84;-0.87;21;31.1;8.9;-1242.0;2;5;7;1.4;4;16;4;8;-1;4;3;27;27;3.21;1.15;1.41;2.0;2.0;0.0;28.4;36.0;14.0;2.57;0.88;2.85;64;79.0;21.0;3269.0;16;1;1;8.0;1;38;16;35;-1;1;1;23;79;3.27;0.96;1.3;7;2025;2;9
38;2;8;14;0;5.0;2.0;3.0;31.5;65.0;67.0;0.97;0.84;-0.87;21;31.1;8.9;-1242.0;2;5;7;1.4;4;16;4;8;-1;4;3;27;27;3.21;1.15;1.41;2.0;2.0;0.0;28.4;36.0;14.0;2.57;0.88;2.85;64;79.0;21.0;3269.0;16;1;1;8.0;1;38;16;35;-1;1;1;23;79;3.27;0.96;1.3;7;2025;2;9
39;1;47;43;1;5.0;3.0;2.0;33.7;93.0;101.0;0.92;1.15;0.48;58;66.2;-6.2;1423.0;23;31;26;5.4;26;29;21;25;-1;15;23;24;53;3.15;1.21;1.46;5.0;2.0;3.0;31.4;49.0;68.0;0.72;0.74;-1.55;40;29.4;10.6;-1634.0;10;6;0;1.6;4;11;4;7;-1;13;10;17;8;3.33;1.16;1.1;7;2025;2;9
39;2;47;43;1;5.0;3.0;2.0;33.7;93.0;101.0;0.92;1.15;0.48;58;66.2;-6.2;1423.0;23;31;26;5.4;26;29;21;25;-1;15;23;24;53;3.15;1.21;1.46;5.0;2.0;3.0;31.4;49.0;68.0;0.72;0.74;-1.55;40;29.4;10.6;-1634.0;10;6;0;1.6;4;11;4;7;-1;13;10;17;8;3.33;1.16;1.1;7;2025;2;9
40;1;0;6;1;2.0;2.0;0.0;29.5;36.0;21.0;1.71;0.97;0.5;60;44.5;55.5;73.0;18;18;1;4.0;19;27;17;30;-1;21;1;32;43;3.41;1.37;1.63;2.0;2.0;0.0;31.5;30.0;14.0;2.14;0.7;1.56;61;78.1;21.9;1049.0;16;1;1;2.5;14;32;1;1;-1;1;1;37;72;2.82;1.16;1.59;7;2025;2;2
41;1;13;6;1;2.0;2.0;0.0;28.4;36.0;14.0;2.57;0.88;2.85;68;79.0;21.0;3269.0;18;1;1;8.0;1;39;17;35;-1;1;1;26;78;3.27;0.96;1.3;2.0;2.0;0.0;31.5;30.0;14.0;2.14;0.7;1.56;61;78.1;21.9;1049.0;16;1;1;2.5;14;32;1;1;-1;1;1;37;72;2.82;1.16;1.59;7;2025;2;2
41;2;13;6;0;2.0;2.0;0.0;28.4;36.0;14.0;2.57;0.88;2.85;68;79.0;21.0;3269.0;18;1;1;8.0;1;39;17;35;-1;1;1;26;78;3.27;0.96;1.3;2.0;2.0;0.0;31.5;30.0;14.0;2.14;0.7;1.56;61;78.1;21.9;1049.0;16;1;1;2.5;14;32;1;1;-1;1;1;37;72;2.82;1.16;1.59;7;2025;2;2
41;3;13;6;0;2.0;2.0;0.0;28.4;36.0;14.0;2.57;0.88;2.85;68;79.0;21.0;3269.0;18;1;1;8.0;1;39;17;35;-1;1;1;26;78;3.27;0.96;1.3;2.0;2.0;0.0;31.5;30.0;14.0;2.14;0.7;1.56;61;78.1;21.9;1049.0;16;1;1;2.5;14;32;1;1;-1;1;1;37;72;2.82;1.16;1.59;7;2025;2;2
42;1;47;0;1;2.0;2.0;0.0;30.4;39.0;16.0;2.44;0.9;2.17;67;87.7;12.3;2825.0;18;1;1;5.0;1;27;1;1;-1;1;1;19;80;2.96;1.1;1.59;2.0;2.0;0.0;29.5;36.0;21.0;1.71;0.97;0.5;57;44.5;55.5;73.0;16;20;1;4.0;14;25;16;29;-1;17;1;29;42;3.41;1.37;1.63;7;2025;2;2
42;2;47;0;0;2.0;2.0;0.0;30.4;39.0;16.0;2.44;0.9;2.17;67;87.7;12.3;2825.0;18;1;1;5.0;1;27;1;1;-1;1;1;19;80;2.96;1.1;1.59;2.0;2.0;0.0;29.5;36.0;21.0;1.71;0.97;0.5;57;44.5;55.5;73.0;16;20;1;4.0;14;25;16;29;-1;17;1;29;42;3.41;1.37;1.63;7;2025;2;2
42;3;47;0;0;2.0;2.0;0.0;30.4;39.0;16.0;2.44;0.9;2.17;67;87.7;12.3;2825.0;18;1;1;5.0;1;27;1;1;-1;1;1;19;80;2.96;1.1;1.59;2.0;2.0;0.0;29.5;36.0;21.0;1.71;0.97;0.5;57;44.5;55.5;73.0;16;20;1;4.0;14;25;16;29;-1;17;1;29;42;3.41;1.37;1.63;7;2025;2;2
43;1;30;43;1;2.0;0.0;2.0;31.5;14.0;30.0;0.47;0.7;-1.56;16;21.9;-21.9;-1049.0;18;0;0;1.5;19;4;0;0;-1;0;0;2;9;3.16;1.01;1.24;2.0;0.0;2.0;28.4;14.0;36.0;0.39;0.88;-2.85;20;21.0;-21.0;-3269.0;16;0;0;0.5;0;0;16;11;-1;0;0;13;3;3.12;0.97;1.03;7;2025;2;1
43;2;30;43;0;2.0;0.0;2.0;31.5;14.0;30.0;0.47;0.7;-1.56;16;21.9;-21.9;-1049.0;18;0;0;1.5;19;4;0;0;-1;0;0;2;9;3.16;1.01;1.24;2.0;0.0;2.0;28.4;14.0;36.0;0.39;0.88;-2.85;20;21.0;-21.0;-3269.0;16;0;0;0.5;0;0;16;11;-1;0;0;13;3;3.12;0.97;1.03;7;2025;2;1
43;3;30;43;0;2.0;0.0;2.0;31.5;14.0;30.0;0.47;0.7;-1.56;16;21.9;-21.9;-1049.0;18;0;0;1.5;19;4;0;0;-1;0;0;2;9;3.16;1.01;1.24;2.0;0.0;2.0;28.4;14.0;36.0;0.39;0.88;-2.85;20;21.0;-21.0;-3269.0;16;0;0;0.5;0;0;16;11;-1;0;0;13;3;3.12;0.97;1.03;7;2025;2;1
44;1;9;10;1;2.0;0.0;2.0;29.5;21.0;36.0;0.58;0.97;-0.5;11;55.5;-55.5;-73.0;18;18;0;2.0;19;11;17;17;-1;0;0;12;31;3.38;1.32;1.59;2.0;0.0;2.0;30.4;16.0;39.0;0.41;0.9;-2.17;19;12.3;-12.3;-2825.0;16;0;0;1.5;0;10;0;0;-1;0;0;21;2;3.1;1.08;1.29;7;2025;2;1
44;2;9;10;0;2.0;0.0;2.0;29.5;21.0;36.0;0.58;0.97;-0.5;11;55.5;-55.5;-73.0;18;18;0;2.0;19;11;17;17;-1;0;0;12;31;3.38;1.32;1.59;2.0;0.0;2.0;30.4;16.0;39.0;0.41;0.9;-2.17;19;12.3;-12.3;-2825.0;16;0;0;1.5;0;10;0;0;-1;0;0;21;2;3.1;1.08;1.29;7;2025;2;1
44;3;9;10;0;2.0;0.0;2.0;29.5;21.0;36.0;0.58;0.97;-0.5;11;55.5;-55.5;-73.0;18;18;0;2.0;19;11;17;17;-1;0;0;12;31;3.38;1.32;1.59;2.0;0.0;2.0;30.4;16.0;39.0;0.41;0.9;-2.17;19;12.3;-12.3;-2825.0;16;0;0;1.5;0;10;0;0;-1;0;0;21;2;3.1;1.08;1.29;7;2025;2;1
45;1;8;48;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;26
45;2;8;48;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;26
47;1;9;0;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;26
47;2;9;0;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;26
48;1;30;6;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;25
48;2;30;6;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;25
49;1;43;14;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;25
