vs  teamA   scoreA  scoreB  teamB   round   patch   date
Fnatic vs GIANTX	Fnatic	2   0	GIANTX	WEEK1	15.6	2025-03-29
G2 Esports vs MKOI	G2 Esports	1   3	Movistar KOI	FINALS	15.10	2025-06-08
MKOI vs KC	Movistar KOI	3   2	Karmine Corp	ROUND3	15.10	2025-06-07
Fnatic vs KC	Karmine Corp	3   0	Fnatic	ROUND2	15.10	2025-06-02
KC vs TH	Karmine Corp	3   1	Team Heretics	ROUND1	15.10	2025-06-01
Fnatic vs GIANTX	Fnatic	3   1	GIANTX	ROUND1	15.10	2025-05-31
MKOI vs G2 Esports	Movistar KOI	1   3	G2 Esports	ROUND3	15.10	2025-05-26
KC vs MKOI	Karmine Corp	2   3	Movistar KOI	ROUND1	15.10	2025-05-25
Fnatic vs G2 Esports	Fnatic	1   3	G2 Esports	ROUND1	15.10	2025-05-24
Dplus KIA vs KT Rolster	Dplus KIA	1   2	KT Rolster	TIEBREAKERS	15.10	2025-06-04
Dplus KIA vs NS	Dplus KIA	2   1	Nongshim RedForce	WEEK9	15.10	2025-06-01
HLE vs BNK FearX	Hanwha Life eSports	2   0	BNK FearX	WEEK9	15.10	2025-06-01
OK BRION vs GEN	OK BRION	0   2	Gen.G eSports	WEEK9	15.10	2025-05-31
KT Rolster vs DRX	KT Rolster	2   0	DRX	WEEK9	15.10	2025-05-31
Dplus KIA vs DN Freecs	Dplus KIA	2   1	DN Freecs	WEEK9	15.10	2025-05-30
NS vs T1	Nongshim RedForce	2   0	T1	WEEK9	15.10	2025-05-30
KT Rolster vs GEN	KT Rolster	1   2	Gen.G eSports	WEEK9	15.10	2025-05-29
DRX vs OK BRION	DRX	2   1	OK BRION	WEEK9	15.10	2025-05-29
T1 vs HLE	T1	0   2	Hanwha Life eSports	WEEK9	15.10	2025-05-28
BNK FearX vs DN Freecs	BNK FearX	2   1	DN Freecs	WEEK9	15.10	2025-05-28
BNK FearX vs KT Rolster	BNK FearX	1   2	KT Rolster	WEEK8	15.10	2025-05-25
OK BRION vs NS	OK BRION	1   2	Nongshim RedForce	WEEK8	15.10	2025-05-25
DN Freecs vs T1	DN Freecs	0   2	T1	WEEK8	15.10	2025-05-24
HLE vs Dplus KIA	Hanwha Life eSports	1   2	Dplus KIA	WEEK8	15.10	2025-05-24
NS vs KT Rolster	Nongshim RedForce	1   2	KT Rolster	WEEK8	15.10	2025-05-23
GEN vs DRX	Gen.G eSports	2   0	DRX	WEEK8	15.10	2025-05-23
T1 vs BNK FearX	T1	2   0	BNK FearX	WEEK8	15.10	2025-05-22
OK BRION vs Dplus KIA	OK BRION	2   0	Dplus KIA	WEEK8	15.10	2025-05-22
DN Freecs vs DRX	DN Freecs	0   2	DRX	WEEK8	15.10	2025-05-21
GEN vs HLE	Gen.G eSports	2   1	Hanwha Life eSports	WEEK8	15.10	2025-05-21
GEN vs T1	Gen.G eSports	2   0	T1	WEEK7	15.9	2025-05-18
HLE vs DN Freecs	Hanwha Life eSports	2   0	DN Freecs	WEEK7	15.9	2025-05-18
KT Rolster vs OK BRION	KT Rolster	2   1	OK BRION	WEEK7	15.9	2025-05-17
DRX vs NS	DRX	1   2	Nongshim RedForce	WEEK7	15.9	2025-05-17
DN Freecs vs GEN	DN Freecs	0   2	Gen.G eSports	WEEK7	15.9	2025-05-16
Dplus KIA vs BNK FearX	Dplus KIA	2   0	BNK FearX	WEEK7	15.9	2025-05-16
T1 vs OK BRION	T1	2   1	OK BRION	WEEK7	15.9	2025-05-15
KT Rolster vs HLE	KT Rolster	2   1	Hanwha Life eSports	WEEK7	15.9	2025-05-15
DRX vs Dplus KIA	DRX	1   2	Dplus KIA	WEEK7	15.9	2025-05-14
BNK FearX vs NS	BNK FearX	1   2	Nongshim RedForce	WEEK7	15.9	2025-05-14
HLE vs DRX	Hanwha Life eSports	2   0	DRX	WEEK6	15.9	2025-05-11
NS vs DN Freecs	Nongshim RedForce	1   2	DN Freecs	WEEK6	15.9	2025-05-11
GEN vs BNK FearX	Gen.G eSports	2   0	BNK FearX	WEEK6	15.9	2025-05-10
Dplus KIA vs T1	Dplus KIA	0   2	T1	WEEK6	15.9	2025-05-10
OK BRION vs HLE	OK BRION	0   2	Hanwha Life eSports	WEEK6	15.9	2025-05-09
DN Freecs vs KT Rolster	DN Freecs	0   2	KT Rolster	WEEK6	15.9	2025-05-09
NS vs GEN	Nongshim RedForce	0   2	Gen.G eSports	WEEK6	15.9	2025-05-08
T1 vs DRX	T1	2   0	DRX	WEEK6	15.9	2025-05-08
Dplus KIA vs KT Rolster	Dplus KIA	0   2	KT Rolster	WEEK6	15.9	2025-05-07
BNK FearX vs OK BRION	BNK FearX	2   1	OK BRION	WEEK6	15.9	2025-05-07
DN Freecs vs OK BRION	DN Freecs	1   2	OK BRION	WEEK5	15.8	2025-05-04
KT Rolster vs T1	KT Rolster	0   2	T1	WEEK5	15.8	2025-05-04
DRX vs BNK FearX	DRX	2   0	BNK FearX	WEEK5	15.8	2025-05-03
GEN vs Dplus KIA	Gen.G eSports	2   0	Dplus KIA	WEEK5	15.8	2025-05-03
HLE vs NS	Hanwha Life eSports	2   0	Nongshim RedForce	WEEK5	15.8	2025-05-02
T1 vs DN Freecs	T1	2   0	DN Freecs	WEEK5	15.8	2025-05-02
OK BRION vs DRX	OK BRION	1   2	DRX	WEEK5	15.8	2025-05-01
GEN vs KT Rolster	Gen.G eSports	2   0	KT Rolster	WEEK5	15.8	2025-05-01
BNK FearX vs HLE	BNK FearX	0   2	Hanwha Life eSports	WEEK5	15.8	2025-04-30
NS vs Dplus KIA	Nongshim RedForce	2   1	Dplus KIA	WEEK5	15.8	2025-04-30
Dplus KIA vs HLE	Dplus KIA	1   2	Hanwha Life eSports	WEEK4	15.8	2025-04-27
OK BRION vs T1	OK BRION	2   1	T1	WEEK4	15.8	2025-04-27
DRX vs GEN	DRX	0   2	Gen.G eSports	WEEK4	15.8	2025-04-26
DN Freecs vs BNK FearX	DN Freecs	1   2	BNK FearX	WEEK4	15.8	2025-04-26
T1 vs Dplus KIA	T1	2   1	Dplus KIA	WEEK4	15.8	2025-04-25
KT Rolster vs NS	KT Rolster	0   2	Nongshim RedForce	WEEK4	15.8	2025-04-25
HLE vs OK BRION	Hanwha Life eSports	2   0	OK BRION	WEEK4	15.8	2025-04-24
GEN vs DN Freecs	Gen.G eSports	2   0	DN Freecs	WEEK4	15.8	2025-04-24
NS vs BNK FearX	Nongshim RedForce	2   0	BNK FearX	WEEK4	15.8	2025-04-23
