tournament;date;Team;GP;AGT;KD;CKPM;GPR;GSPD;EGR;MLR;GD15;FB%;FT%;F3T%;PPG;HLD%;GRB%;FD%;DRG%;ELD%;FBN%;BN%;LNE%;JNG%;WPM;CWPM;WCPM;winrate%
LPL 2025 Split 3;2025-08-07;Ultra Prime;14;31.2;0.76;0.72;;-0.022000000000000002;;;;0.43;0.36;;;0.64;0.6;0.57;0.47;;;0.31;0.496;0.499;3.65;1.29;1.34;0.35714285714285715
LPL 2025 Split 3;2025-08-07;Weibo Gaming;16;34.9;0.98;0.82;;0.012;;;;0.5;0.69;;;0.44;0.52;0.25;0.41;;;0.45;0.49700000000000005;0.511;3.59;1.35;1.66;0.4375
LPL 2025 Split 3;2025-08-08;Anyone's Legend;19;32.3;1.04;0.92;;0.004;;;;0.37;0.42;;;0.53;0.7;0.42;0.49;;;0.48;0.501;0.508;3.69;1.43;1.66;0.47368421052631576
LPL 2025 Split 3;2025-08-08;Bilibili Gaming;12;34.3;1.74;0.98;;0.11599999999999999;;;;0.58;0.75;;;0.42;0.36;0.42;0.69;;;0.79;0.513;0.5329999999999999;3.61;1.43;1.83;0.8333333333333334
LPL 2025 Split 3;2025-08-08;EDward Gaming;10;31.9;2.74;0.79;;0.11;;;;0.5;0.6;;;0.3;0.3;0.6;0.77;;;1.0;0.512;0.531;3.67;1.28;1.81;1.0
LPL 2025 Split 3;2025-08-08;FunPlus Phoenix;17;32.9;0.67;0.82;;-0.077;;;;0.41;0.24;;;0.53;0.45;0.59;0.45;;;0.21;0.49;0.469;3.4;1.34;1.55;0.29411764705882354
LPL 2025 Split 3;2025-08-08;Invictus Gaming;13;35.7;1.26;1.04;;0.053;;;;0.62;0.54;;;0.69;0.41;0.77;0.6;;;0.69;0.505;0.486;3.37;1.27;1.59;0.6923076923076923
LPL 2025 Split 3;2025-08-08;JD Gaming;14;31.0;0.69;0.84;;-0.054000000000000006;;;;0.57;0.5;;;0.5;0.52;0.43;0.37;;;0.42;0.491;0.478;3.53;1.28;1.3;0.35714285714285715
LPL 2025 Split 3;2025-08-08;LGD Gaming;15;31.7;0.82;0.93;;-0.013000000000000001;;;;0.4;0.6;;;0.4;0.47;0.53;0.42;;;0.36;0.498;0.49;3.15;1.15;1.56;0.4666666666666667
LPL 2025 Split 3;2025-08-08;LNG Esports;17;33.8;0.75;0.88;;-0.040999999999999995;;;;0.59;0.59;;;0.59;0.71;0.35;0.36;;;0.26;0.502;0.479;3.44;1.34;1.61;0.29411764705882354
LPL 2025 Split 3;2025-08-08;Ninjas in Pyjamas;16;33.4;1.26;0.81;;0.026000000000000002;;;;0.69;0.56;;;0.5;0.54;0.25;0.53;;;0.72;0.494;0.521;3.6;1.38;1.67;0.625
LPL 2025 Split 3;2025-08-08;Team WE;17;31.6;0.83;0.92;;-0.019;;;;0.47;0.47;;;0.47;0.53;0.59;0.54;;;0.42;0.499;0.499;3.51;1.36;1.62;0.35294117647058826
LPL 2025 Split 3;2025-08-08;ThunderTalk Gaming;15;32.9;0.91;0.86;;-0.013999999999999999;;;;0.4;0.33;;;0.6;0.38;0.73;0.54;;;0.5;0.502;0.488;3.73;1.49;1.63;0.4
LPL 2025 Split 3;2025-08-08;Top Esports;18;33.4;1.13;0.96;;0.003;;;;0.56;0.5;;;0.44;0.43;0.56;0.52;;;0.62;0.506;0.517;3.53;1.34;1.6;0.6666666666666666
LPL 2025 Split 3;2025-08-08;Ultra Prime;17;31.6;0.83;0.77;;-0.025;;;;0.41;0.35;;;0.53;0.51;0.59;0.49;;;0.38;0.49700000000000005;0.502;3.67;1.31;1.34;0.4117647058823529
LPL 2025 Split 3;2025-08-08;Weibo Gaming;16;34.9;0.98;0.82;;0.012;;;;0.5;0.69;;;0.44;0.52;0.25;0.41;;;0.45;0.49700000000000005;0.511;3.59;1.35;1.66;0.4375
LPL 2025 Split 3;2025-08-09;Anyone's Legend;19;32.3;1.04;0.92;;0.004;;;;0.37;0.42;;;0.53;0.7;0.42;0.49;;;0.48;0.501;0.508;3.69;1.43;1.66;0.47368421052631576
LPL 2025 Split 3;2025-08-09;Bilibili Gaming;15;33.3;1.7;0.97;;0.11;;;;0.6;0.73;;;0.43;0.36;0.33;0.65;;;0.75;0.514;0.537;3.51;1.32;1.75;0.8
LPL 2025 Split 3;2025-08-09;EDward Gaming;10;31.9;2.74;0.79;;0.11;;;;0.5;0.6;;;0.3;0.3;0.6;0.77;;;1.0;0.512;0.531;3.67;1.28;1.81;1.0
LPL 2025 Split 3;2025-08-09;FunPlus Phoenix;17;32.9;0.67;0.82;;-0.077;;;;0.41;0.24;;;0.53;0.45;0.59;0.45;;;0.21;0.49;0.469;3.4;1.34;1.55;0.29411764705882354
LPL 2025 Split 3;2025-08-09;Invictus Gaming;15;35.6;1.35;1.03;;0.062;;;;0.6;0.53;;;0.67;0.42;0.73;0.61;;;0.68;0.504;0.49;3.38;1.27;1.59;0.7333333333333333
LPL 2025 Split 3;2025-08-09;JD Gaming;16;31.5;0.64;0.85;;-0.063;;;;0.56;0.5;;;0.5;0.52;0.44;0.36;;;0.4;0.49200000000000005;0.479;3.56;1.29;1.29;0.3125
LPL 2025 Split 3;2025-08-09;LGD Gaming;15;31.7;0.82;0.93;;-0.013000000000000001;;;;0.4;0.6;;;0.4;0.47;0.53;0.42;;;0.36;0.498;0.49;3.15;1.15;1.56;0.4666666666666667
LPL 2025 Split 3;2025-08-09;LNG Esports;17;33.8;0.75;0.88;;-0.040999999999999995;;;;0.59;0.59;;;0.59;0.71;0.35;0.36;;;0.26;0.502;0.479;3.44;1.34;1.61;0.29411764705882354
LPL 2025 Split 3;2025-08-09;Ninjas in Pyjamas;16;33.4;1.26;0.81;;0.026000000000000002;;;;0.69;0.56;;;0.5;0.54;0.25;0.53;;;0.72;0.494;0.521;3.6;1.38;1.67;0.625
LPL 2025 Split 3;2025-08-09;Team WE;20;31.3;0.8;0.92;;-0.03;;;;0.45;0.45;;;0.47;0.55;0.6;0.55;;;0.43;0.49700000000000005;0.491;3.48;1.29;1.57;0.35
LPL 2025 Split 3;2025-08-09;ThunderTalk Gaming;15;32.9;0.91;0.86;;-0.013999999999999999;;;;0.4;0.33;;;0.6;0.38;0.73;0.54;;;0.5;0.502;0.488;3.73;1.49;1.63;0.4
LPL 2025 Split 3;2025-08-09;Top Esports;20;33.0;1.18;0.95;;0.013999999999999999;;;;0.5;0.55;;;0.4;0.43;0.55;0.54;;;0.65;0.507;0.519;3.52;1.33;1.6;0.7
LPL 2025 Split 3;2025-08-09;Ultra Prime;17;31.6;0.83;0.77;;-0.025;;;;0.41;0.35;;;0.53;0.51;0.59;0.49;;;0.38;0.49700000000000005;0.502;3.67;1.31;1.34;0.4117647058823529
LPL 2025 Split 3;2025-08-09;Weibo Gaming;18;34.3;0.92;0.82;;-0.002;;;;0.56;0.61;;;0.5;0.52;0.28;0.39;;;0.41;0.496;0.506;3.59;1.35;1.62;0.3888888888888889
LPL 2025 Split 3;2025-08-10;Anyone's Legend;19;32.3;1.04;0.92;;0.004;;;;0.37;0.42;;;0.53;0.7;0.42;0.49;;;0.48;0.501;0.508;3.69;1.43;1.66;0.47368421052631576
LPL 2025 Split 3;2025-08-10;Bilibili Gaming;18;33.7;1.57;0.98;;0.095;;;;0.56;0.78;;;0.47;0.35;0.28;0.62;;;0.64;0.514;0.531;3.47;1.31;1.74;0.7777777777777778
LPL 2025 Split 3;2025-08-10;EDward Gaming;13;32.1;2.29;0.79;;0.092;;;;0.62;0.54;;;0.31;0.26;0.54;0.72;;;0.92;0.511;0.526;3.63;1.29;1.75;0.9230769230769231
LPL 2025 Split 3;2025-08-10;FunPlus Phoenix;17;32.9;0.67;0.82;;-0.077;;;;0.41;0.24;;;0.53;0.45;0.59;0.45;;;0.21;0.49;0.469;3.4;1.34;1.55;0.29411764705882354
LPL 2025 Split 3;2025-08-10;Invictus Gaming;15;35.6;1.35;1.03;;0.062;;;;0.6;0.53;;;0.67;0.42;0.73;0.61;;;0.68;0.504;0.49;3.38;1.27;1.59;0.7333333333333333
LPL 2025 Split 3;2025-08-10;JD Gaming;16;31.5;0.64;0.85;;-0.063;;;;0.56;0.5;;;0.5;0.52;0.44;0.36;;;0.4;0.49200000000000005;0.479;3.56;1.29;1.29;0.3125
LPL 2025 Split 3;2025-08-10;LGD Gaming;15;31.7;0.82;0.93;;-0.013000000000000001;;;;0.4;0.6;;;0.4;0.47;0.53;0.42;;;0.36;0.498;0.49;3.15;1.15;1.56;0.4666666666666667
LPL 2025 Split 3;2025-08-10;LNG Esports;17;33.8;0.75;0.88;;-0.040999999999999995;;;;0.59;0.59;;;0.59;0.71;0.35;0.36;;;0.26;0.502;0.479;3.44;1.34;1.61;0.29411764705882354
LPL 2025 Split 3;2025-08-10;Ninjas in Pyjamas;16;33.4;1.26;0.81;;0.026000000000000002;;;;0.69;0.56;;;0.5;0.54;0.25;0.53;;;0.72;0.494;0.521;3.6;1.38;1.67;0.625
LPL 2025 Split 3;2025-08-10;Team WE;23;31.8;0.81;0.94;;-0.027999999999999997;;;;0.48;0.39;;;0.45;0.57;0.65;0.53;;;0.48;0.495;0.49200000000000005;3.5;1.3;1.58;0.34782608695652173
LPL 2025 Split 3;2025-08-10;ThunderTalk Gaming;18;32.9;0.88;0.85;;-0.017;;;;0.33;0.39;;;0.61;0.46;0.72;0.52;;;0.47;0.5;0.488;3.69;1.49;1.65;0.3888888888888889
LPL 2025 Split 3;2025-08-10;Top Esports;20;33.0;1.18;0.95;;0.013999999999999999;;;;0.5;0.55;;;0.4;0.43;0.55;0.54;;;0.65;0.507;0.519;3.52;1.33;1.6;0.7
LPL 2025 Split 3;2025-08-10;Ultra Prime;17;31.6;0.83;0.77;;-0.025;;;;0.41;0.35;;;0.53;0.51;0.59;0.49;;;0.38;0.49700000000000005;0.502;3.67;1.31;1.34;0.4117647058823529
LPL 2025 Split 3;2025-08-10;Weibo Gaming;18;34.3;0.92;0.82;;-0.002;;;;0.56;0.61;;;0.5;0.52;0.28;0.39;;;0.41;0.496;0.506;3.59;1.35;1.62;0.3888888888888889
LPL 2025 Split 3;2025-08-11;Anyone's Legend;19;32.3;1.04;0.92;;0.004;;;;0.37;0.42;;;0.53;0.7;0.42;0.49;;;0.48;0.501;0.508;3.69;1.43;1.66;0.47368421052631576
LPL 2025 Split 3;2025-08-11;Bilibili Gaming;18;33.7;1.57;0.98;;0.095;;;;0.56;0.78;;;0.47;0.35;0.28;0.62;;;0.64;0.514;0.531;3.47;1.31;1.74;0.7777777777777778
LPL 2025 Split 3;2025-08-11;EDward Gaming;13;32.1;2.29;0.79;;0.092;;;;0.62;0.54;;;0.31;0.26;0.54;0.72;;;0.92;0.511;0.526;3.63;1.29;1.75;0.9230769230769231
LPL 2025 Split 3;2025-08-11;FunPlus Phoenix;19;32.8;0.61;0.81;;-0.084;;;;0.42;0.21;;;0.53;0.47;0.63;0.46;;;0.19;0.49;0.467;3.37;1.32;1.56;0.2631578947368421
LPL 2025 Split 3;2025-08-11;Invictus Gaming;15;35.6;1.35;1.03;;0.062;;;;0.6;0.53;;;0.67;0.42;0.73;0.61;;;0.68;0.504;0.49;3.38;1.27;1.59;0.7333333333333333
LPL 2025 Split 3;2025-08-11;JD Gaming;18;31.7;0.76;0.84;;-0.040999999999999995;;;;0.56;0.56;;;0.5;0.5;0.39;0.38;;;0.47;0.494;0.48700000000000004;3.58;1.29;1.32;0.3888888888888889
LPL 2025 Split 3;2025-08-11;LGD Gaming;15;31.7;0.82;0.93;;-0.013000000000000001;;;;0.4;0.6;;;0.4;0.47;0.53;0.42;;;0.36;0.498;0.49;3.15;1.15;1.56;0.4666666666666667
LPL 2025 Split 3;2025-08-11;LNG Esports;17;33.8;0.75;0.88;;-0.040999999999999995;;;;0.59;0.59;;;0.59;0.71;0.35;0.36;;;0.26;0.502;0.479;3.44;1.34;1.61;0.29411764705882354
LPL 2025 Split 3;2025-08-11;Ninjas in Pyjamas;18;33.2;1.35;0.83;;0.033;;;;0.61;0.56;;;0.5;0.54;0.33;0.56;;;0.75;0.49700000000000005;0.526;3.6;1.39;1.71;0.6666666666666666
LPL 2025 Split 3;2025-08-11;Team WE;23;31.8;0.81;0.94;;-0.027999999999999997;;;;0.48;0.39;;;0.45;0.57;0.65;0.53;;;0.48;0.495;0.49200000000000005;3.5;1.3;1.58;0.34782608695652173
LPL 2025 Split 3;2025-08-11;ThunderTalk Gaming;18;32.9;0.88;0.85;;-0.017;;;;0.33;0.39;;;0.61;0.46;0.72;0.52;;;0.47;0.5;0.488;3.69;1.49;1.65;0.3888888888888889
LPL 2025 Split 3;2025-08-11;Top Esports;20;33.0;1.18;0.95;;0.013999999999999999;;;;0.5;0.55;;;0.4;0.43;0.55;0.54;;;0.65;0.507;0.519;3.52;1.33;1.6;0.7
LPL 2025 Split 3;2025-08-11;Ultra Prime;19;31.5;0.77;0.79;;-0.031;;;;0.47;0.37;;;0.53;0.51;0.53;0.46;;;0.33;0.496;0.496;3.69;1.32;1.35;0.3684210526315789
LPL 2025 Split 3;2025-08-11;Weibo Gaming;18;34.3;0.92;0.82;;-0.002;;;;0.56;0.61;;;0.5;0.52;0.28;0.39;;;0.41;0.496;0.506;3.59;1.35;1.62;0.3888888888888889
LPL 2025 Split 3;2025-08-12;Anyone's Legend;19;32.3;1.04;0.92;;0.004;;;;0.37;0.42;;;0.53;0.7;0.42;0.49;;;0.48;0.501;0.508;3.69;1.43;1.66;0.47368421052631576
LPL 2025 Split 3;2025-08-12;Bilibili Gaming;18;33.7;1.57;0.98;;0.095;;;;0.56;0.78;;;0.47;0.35;0.28;0.62;;;0.64;0.514;0.531;3.47;1.31;1.74;0.7777777777777778
LPL 2025 Split 3;2025-08-12;EDward Gaming;13;32.1;2.29;0.79;;0.092;;;;0.62;0.54;;;0.31;0.26;0.54;0.72;;;0.92;0.511;0.526;3.63;1.29;1.75;0.9230769230769231
LPL 2025 Split 3;2025-08-12;FunPlus Phoenix;19;32.8;0.61;0.81;;-0.084;;;;0.42;0.21;;;0.53;0.47;0.63;0.46;;;0.19;0.49;0.467;3.37;1.32;1.56;0.2631578947368421
LPL 2025 Split 3;2025-08-12;Invictus Gaming;15;35.6;1.35;1.03;;0.062;;;;0.6;0.53;;;0.67;0.42;0.73;0.61;;;0.68;0.504;0.49;3.38;1.27;1.59;0.7333333333333333
LPL 2025 Split 3;2025-08-12;JD Gaming;18;31.7;0.76;0.84;;-0.040999999999999995;;;;0.56;0.56;;;0.5;0.5;0.39;0.38;;;0.47;0.494;0.48700000000000004;3.58;1.29;1.32;0.3888888888888889
LPL 2025 Split 3;2025-08-12;LGD Gaming;17;31.6;0.74;0.93;;-0.027999999999999997;;;;0.41;0.53;;;0.41;0.49;0.53;0.42;;;0.31;0.496;0.484;3.14;1.13;1.56;0.4117647058823529
LPL 2025 Split 3;2025-08-12;LNG Esports;17;33.8;0.75;0.88;;-0.040999999999999995;;;;0.59;0.59;;;0.59;0.71;0.35;0.36;;;0.26;0.502;0.479;3.44;1.34;1.61;0.29411764705882354
LPL 2025 Split 3;2025-08-12;Ninjas in Pyjamas;20;32.9;1.47;0.84;;0.043;;;;0.6;0.6;;;0.5;0.52;0.35;0.56;;;0.77;0.499;0.529;3.6;1.38;1.7;0.7
LPL 2025 Split 3;2025-08-12;Team WE;26;31.4;0.79;0.94;;-0.027000000000000003;;;;0.5;0.38;;;0.44;0.55;0.65;0.52;;;0.5;0.496;0.489;3.5;1.31;1.57;0.34615384615384615
LPL 2025 Split 3;2025-08-12;ThunderTalk Gaming;18;32.9;0.88;0.85;;-0.017;;;;0.33;0.39;;;0.61;0.46;0.72;0.52;;;0.47;0.5;0.488;3.69;1.49;1.65;0.3888888888888889
LPL 2025 Split 3;2025-08-12;Top Esports;20;33.0;1.18;0.95;;0.013999999999999999;;;;0.5;0.55;;;0.4;0.43;0.55;0.54;;;0.65;0.507;0.519;3.52;1.33;1.6;0.7
LPL 2025 Split 3;2025-08-12;Ultra Prime;19;31.5;0.77;0.79;;-0.031;;;;0.47;0.37;;;0.53;0.51;0.53;0.46;;;0.33;0.496;0.496;3.69;1.32;1.35;0.3684210526315789
LPL 2025 Split 3;2025-08-12;Weibo Gaming;21;33.5;0.99;0.84;;0.001;;;;0.52;0.62;;;0.52;0.52;0.29;0.41;;;0.39;0.496;0.51;3.59;1.36;1.62;0.42857142857142855
LPL 2025 Split 3;2025-08-13;Anyone's Legend;22;32.9;0.97;0.97;;-0.005;;;;0.36;0.41;;;0.45;0.64;0.45;0.5;;;0.5;0.502;0.505;3.71;1.43;1.6;0.5
LPL 2025 Split 3;2025-08-13;Bilibili Gaming;21;34.1;1.52;1.02;;0.09;;;;0.57;0.76;;;0.55;0.41;0.29;0.6;;;0.59;0.512;0.529;3.41;1.28;1.74;0.7142857142857143
LPL 2025 Split 3;2025-08-13;EDward Gaming;13;32.1;2.29;0.79;;0.092;;;;0.62;0.54;;;0.31;0.26;0.54;0.72;;;0.92;0.511;0.526;3.63;1.29;1.75;0.9230769230769231
LPL 2025 Split 3;2025-08-13;FunPlus Phoenix;19;32.8;0.61;0.81;;-0.084;;;;0.42;0.21;;;0.53;0.47;0.63;0.46;;;0.19;0.49;0.467;3.37;1.32;1.56;0.2631578947368421
LPL 2025 Split 3;2025-08-13;Invictus Gaming;15;35.6;1.35;1.03;;0.062;;;;0.6;0.53;;;0.67;0.42;0.73;0.61;;;0.68;0.504;0.49;3.38;1.27;1.59;0.7333333333333333
LPL 2025 Split 3;2025-08-13;JD Gaming;21;31.7;0.76;0.85;;-0.035;;;;0.52;0.57;;;0.57;0.48;0.43;0.36;;;0.43;0.495;0.48700000000000004;3.58;1.27;1.33;0.38095238095238093
LPL 2025 Split 3;2025-08-13;LGD Gaming;17;31.6;0.74;0.93;;-0.027999999999999997;;;;0.41;0.53;;;0.41;0.49;0.53;0.42;;;0.31;0.496;0.484;3.14;1.13;1.56;0.4117647058823529
LPL 2025 Split 3;2025-08-13;LNG Esports;17;33.8;0.75;0.88;;-0.040999999999999995;;;;0.59;0.59;;;0.59;0.71;0.35;0.36;;;0.26;0.502;0.479;3.44;1.34;1.61;0.29411764705882354
LPL 2025 Split 3;2025-08-13;Ninjas in Pyjamas;20;32.9;1.47;0.84;;0.043;;;;0.6;0.6;;;0.5;0.52;0.35;0.56;;;0.77;0.499;0.529;3.6;1.38;1.7;0.7
LPL 2025 Split 3;2025-08-13;Team WE;26;31.4;0.79;0.94;;-0.027000000000000003;;;;0.5;0.38;;;0.44;0.55;0.65;0.52;;;0.5;0.496;0.489;3.5;1.31;1.57;0.34615384615384615
LPL 2025 Split 3;2025-08-13;ThunderTalk Gaming;18;32.9;0.88;0.85;;-0.017;;;;0.33;0.39;;;0.61;0.46;0.72;0.52;;;0.47;0.5;0.488;3.69;1.49;1.65;0.3888888888888889
LPL 2025 Split 3;2025-08-13;Top Esports;23;32.8;1.19;0.94;;0.013000000000000001;;;;0.52;0.52;;;0.35;0.46;0.52;0.56;;;0.67;0.506;0.518;3.48;1.31;1.61;0.6956521739130435
LPL 2025 Split 3;2025-08-13;Ultra Prime;19;31.5;0.77;0.79;;-0.031;;;;0.47;0.37;;;0.53;0.51;0.53;0.46;;;0.33;0.496;0.496;3.69;1.32;1.35;0.3684210526315789
LPL 2025 Split 3;2025-08-13;Weibo Gaming;21;33.5;0.99;0.84;;0.001;;;;0.52;0.62;;;0.52;0.52;0.29;0.41;;;0.39;0.496;0.51;3.59;1.36;1.62;0.42857142857142855
LPL 2025 Split 3;2025-08-14;Anyone's Legend;22;32.9;0.97;0.97;;-0.005;;;;0.36;0.41;;;0.45;0.64;0.45;0.5;;;0.5;0.502;0.505;3.71;1.43;1.6;0.5
LPL 2025 Split 3;2025-08-14;Bilibili Gaming;21;34.1;1.52;1.02;;0.09;;;;0.57;0.76;;;0.55;0.41;0.29;0.6;;;0.59;0.512;0.529;3.41;1.28;1.74;0.7142857142857143
LPL 2025 Split 3;2025-08-14;EDward Gaming;16;32.3;1.7;0.85;;0.06;;;;0.63;0.44;;;0.31;0.27;0.5;0.68;;;0.69;0.51;0.519;3.66;1.28;1.7;0.8125
LPL 2025 Split 3;2025-08-14;FunPlus Phoenix;21;32.4;0.61;0.83;;-0.083;;;;0.43;0.19;;;0.52;0.49;0.62;0.46;;;0.19;0.49;0.465;3.38;1.33;1.53;0.23809523809523808
LPL 2025 Split 3;2025-08-14;Invictus Gaming;15;35.6;1.35;1.03;;0.062;;;;0.6;0.53;;;0.67;0.42;0.73;0.61;;;0.68;0.504;0.49;3.38;1.27;1.59;0.7333333333333333
LPL 2025 Split 3;2025-08-14;JD Gaming;21;31.7;0.76;0.85;;-0.035;;;;0.52;0.57;;;0.57;0.48;0.43;0.36;;;0.43;0.495;0.48700000000000004;3.58;1.27;1.33;0.38095238095238093
LPL 2025 Split 3;2025-08-14;LGD Gaming;17;31.6;0.74;0.93;;-0.027999999999999997;;;;0.41;0.53;;;0.41;0.49;0.53;0.42;;;0.31;0.496;0.484;3.14;1.13;1.56;0.4117647058823529
LPL 2025 Split 3;2025-08-14;LNG Esports;17;33.8;0.75;0.88;;-0.040999999999999995;;;;0.59;0.59;;;0.59;0.71;0.35;0.36;;;0.26;0.502;0.479;3.44;1.34;1.61;0.29411764705882354
LPL 2025 Split 3;2025-08-14;Ninjas in Pyjamas;23;32.9;1.44;0.87;;0.048;;;;0.57;0.65;;;0.52;0.54;0.39;0.55;;;0.81;0.498;0.527;3.58;1.38;1.72;0.6956521739130435
LPL 2025 Split 3;2025-08-14;Team WE;28;31.2;0.84;0.95;;-0.02;;;;0.5;0.43;;;0.44;0.54;0.64;0.53;;;0.5;0.49700000000000005;0.494;3.5;1.31;1.58;0.39285714285714285
LPL 2025 Split 3;2025-08-14;ThunderTalk Gaming;18;32.9;0.88;0.85;;-0.017;;;;0.33;0.39;;;0.61;0.46;0.72;0.52;;;0.47;0.5;0.488;3.69;1.49;1.65;0.3888888888888889
LPL 2025 Split 3;2025-08-14;Top Esports;23;32.8;1.19;0.94;;0.013000000000000001;;;;0.52;0.52;;;0.35;0.46;0.52;0.56;;;0.67;0.506;0.518;3.48;1.31;1.61;0.6956521739130435
LPL 2025 Split 3;2025-08-14;Ultra Prime;19;31.5;0.77;0.79;;-0.031;;;;0.47;0.37;;;0.53;0.51;0.53;0.46;;;0.33;0.496;0.496;3.69;1.32;1.35;0.3684210526315789
LPL 2025 Split 3;2025-08-14;Weibo Gaming;21;33.5;0.99;0.84;;0.001;;;;0.52;0.62;;;0.52;0.52;0.29;0.41;;;0.39;0.496;0.51;3.59;1.36;1.62;0.42857142857142855
LEC 2025 Summer;2025-08-02;Fnatic;3;31.0;1.26;0.83;0.45;0.008;49.2;17.5;716.0;0.67;0.33;0.33;4.3;0.67;0.33;0.0;0.42;;0.33;0.33;0.495;0.462;3.56;1.39;1.36;0.6666666666666666
LEC 2025 Summer;2025-08-02;Karmine Corp;2;26.9;3.7;0.87;2.58;0.165;83.4;16.6;2427.0;0.5;1.0;1.0;6.5;0.5;0.67;1.0;1.0;;0.5;1.0;0.528;0.536;3.11;1.0;1.4;1.0
LEC 2025 Summer;2025-08-02;Natus Vincere;2;26.9;0.27;0.87;-2.58;-0.165;16.6;-16.6;-2427.0;0.5;0.0;0.0;2.5;0.5;0.33;0.0;0.0;;0.0;0.0;0.47200000000000003;0.46399999999999997;2.9;0.81;1.0;0.0
LEC 2025 Summer;2025-08-02;Team Heretics;3;31.0;0.79;0.83;-0.45;-0.008;50.8;-17.5;-716.0;0.33;0.67;0.67;4.0;0.33;0.67;1.0;0.58;;0.67;0.67;0.505;0.5379999999999999;3.31;1.13;1.66;0.3333333333333333
LEC 2025 Summer;2025-08-03;Fnatic;3;31.0;1.26;0.83;0.45;0.008;49.2;17.5;716.0;0.67;0.33;0.33;4.3;0.67;0.33;0.0;0.42;;0.33;0.33;0.495;0.462;3.56;1.39;1.36;0.6666666666666666
LEC 2025 Summer;2025-08-03;GiantX;3;32.7;0.65;0.8;-0.68;-0.03;69.3;-35.9;1228.0;0.67;0.33;0.33;3.7;0.33;0.56;1.0;0.5;;0.33;0.5;0.501;0.45399999999999996;3.68;1.4;1.68;0.3333333333333333
LEC 2025 Summer;2025-08-03;Karmine Corp;5;30.4;2.07;0.83;1.35;0.084;51.8;28.2;234.0;0.4;0.8;0.8;4.6;0.6;0.53;0.4;0.68;;0.6;0.6;0.511;0.542;3.38;1.21;1.53;0.8
LEC 2025 Summer;2025-08-03;Natus Vincere;2;26.9;0.27;0.87;-2.58;-0.165;16.6;-16.6;-2427.0;0.5;0.0;0.0;2.5;0.5;0.33;0.0;0.0;;0.0;0.0;0.47200000000000003;0.46399999999999997;2.9;0.81;1.0;0.0
LEC 2025 Summer;2025-08-03;SK Gaming;2;35.1;0.6;0.91;-1.11;-0.075;44.1;-44.1;-631.0;0.5;0.5;0.5;2.0;0.5;0.17;1.0;0.56;;0.0;0.0;0.493;0.518;3.63;1.39;1.5;0.0
LEC 2025 Summer;2025-08-03;Team BDS;2;35.1;1.67;0.91;1.11;0.075;55.9;44.1;631.0;0.5;0.5;0.5;5.5;0.5;0.83;0.0;0.44;;1.0;1.0;0.507;0.48200000000000004;3.47;1.14;1.91;1.0
LEC 2025 Summer;2025-08-03;Team Heretics;3;31.0;0.79;0.83;-0.45;-0.008;50.8;-17.5;-716.0;0.33;0.67;0.67;4.0;0.33;0.67;1.0;0.58;;0.67;0.67;0.505;0.5379999999999999;3.31;1.13;1.66;0.3333333333333333
LEC 2025 Summer;2025-08-04;Fnatic;5;30.2;1.5;0.76;0.97;0.035;60.1;19.9;1170.0;0.8;0.6;0.6;3.6;0.8;0.27;0.2;0.55;;0.4;0.6;0.498;0.502;3.48;1.29;1.51;0.8
LEC 2025 Summer;2025-08-04;GiantX;5;31.3;1.07;0.78;-0.03;0.061;70.1;-10.1;979.0;0.8;0.6;0.6;3.6;0.6;0.6;1.0;0.64;;0.6;0.67;0.506;0.49;3.68;1.43;1.69;0.6
LEC 2025 Summer;2025-08-04;Karmine Corp;5;30.4;2.07;0.83;1.35;0.084;51.8;28.2;234.0;0.4;0.8;0.8;4.6;0.6;0.53;0.4;0.68;;0.6;0.6;0.511;0.542;3.38;1.21;1.53;0.8
LEC 2025 Summer;2025-08-04;Natus Vincere;2;26.9;0.27;0.87;-2.58;-0.165;16.6;-16.6;-2427.0;0.5;0.0;0.0;2.5;0.5;0.33;0.0;0.0;;0.0;0.0;0.47200000000000003;0.46399999999999997;2.9;0.81;1.0;0.0
LEC 2025 Summer;2025-08-04;SK Gaming;4;32.0;0.55;0.8;-1.42;-0.075;33.7;-33.7;-1241.0;0.25;0.25;0.25;1.5;0.25;0.5;0.75;0.41;;0.0;0.0;0.495;0.478;3.54;1.39;1.44;0.0
LEC 2025 Summer;2025-08-04;Team BDS;2;35.1;1.67;0.91;1.11;0.075;55.9;44.1;631.0;0.5;0.5;0.5;5.5;0.5;0.83;0.0;0.44;;1.0;1.0;0.507;0.48200000000000004;3.47;1.14;1.91;1.0
LEC 2025 Summer;2025-08-04;Team Heretics;3;31.0;0.79;0.83;-0.45;-0.008;50.8;-17.5;-716.0;0.33;0.67;0.67;4.0;0.33;0.67;1.0;0.58;;0.67;0.67;0.505;0.5379999999999999;3.31;1.13;1.66;0.3333333333333333
LEC 2025 Summer;2025-08-04;Team Vitality;2;29.2;0.34;0.74;-1.07;-0.196;28.7;-28.7;-605.0;0.0;0.0;0.0;4.5;0.0;0.33;0.0;0.13;;0.0;0.0;0.48700000000000004;0.457;3.34;1.33;1.58;0.0
