tournament;date;Team;GP;AGT;KD;CKPM;GPR;GSPD;EGR;MLR;GD15;FB%;FT%;F3T%;PPG;HLD%;GRB%;FD%;DRG%;ELD%;FBN%;BN%;LNE%;JNG%;WPM;CWPM;WCPM;winrate%
LCK Cup 2025;2025-02-12;KT Rolster;16;31.7;0.8;0.83;-0.75;-0.027000000000000003;45.4;-1.7;-884.0;0.25;0.44;0.19;3.0;0.44;0.41;0.63;0.56;;0.38;0.44;0.493;0.498;3.34;1.37;1.47;0.4375
LCK Cup 2025;2025-02-12;Nongshim RedForce;22;32.5;1.17;0.86;0.03;0.033;51.5;7.6;-67.0;0.68;0.45;0.5;4.3;0.55;0.67;0.59;0.65;0.5;0.59;0.6;0.499;0.528;3.61;1.65;1.42;0.5909090909090909
LCK Cup 2025;2025-02-12;OKSavingsBank BRION;14;34.4;0.89;0.84;-0.04;-0.021;51.8;-23.3;327.0;0.5;0.64;0.43;4.2;0.57;0.52;0.43;0.35;0.0;0.29;0.2;0.503;0.485;3.58;1.49;1.57;0.2857142857142857
LCK Cup 2025;2025-02-12;T1;15;31.6;1.41;0.88;1.52;0.077;64.5;8.8;1411.0;0.93;0.67;0.6;6.2;0.33;0.47;0.73;0.53;1.0;0.8;0.8;0.509;0.527;3.55;1.37;1.39;0.7333333333333333
LCK Cup 2025;2025-02-13;BNK FEARX;13;30.2;0.61;0.97;-0.73;-0.075;40.8;-17.7;-652.0;0.46;0.38;0.46;3.4;0.46;0.46;0.46;0.37;;0.31;0.44;0.495;0.46;3.34;1.32;1.39;0.23076923076923078
LCK Cup 2025;2025-02-13;DN Freecs;15;33.0;0.8;0.73;-0.6;-0.059000000000000004;38.9;-12.2;-443.0;0.6;0.27;0.4;2.6;0.4;0.49;0.47;0.37;1.0;0.2;0.27;0.498;0.45899999999999996;3.44;1.39;1.42;0.26666666666666666
LCK Cup 2025;2025-02-13;Dplus KIA;14;31.3;1.58;0.8;0.54;0.040999999999999995;52.5;18.9;401.0;0.29;0.43;0.71;4.3;0.64;0.52;0.36;0.55;0.0;0.43;0.6;0.498;0.52;3.14;1.3;1.55;0.7142857142857143
LCK Cup 2025;2025-02-13;DRX;21;31.7;0.77;0.91;-0.78;-0.054000000000000006;38.6;4.3;-1105.0;0.33;0.43;0.38;2.9;0.48;0.41;0.33;0.39;0.5;0.33;0.48;0.494;0.485;2.9;1.0;1.51;0.42857142857142855
LCK Cup 2025;2025-02-13;Gen.G;11;33.1;1.13;0.86;0.6;0.066;67.2;-3.6;1259.0;0.45;0.73;0.91;5.7;0.82;0.61;0.55;0.69;;0.27;0.55;0.51;0.517;3.35;1.42;1.74;0.6363636363636364
LCK Cup 2025;2025-02-13;Hanwha Life Esports;18;32.8;1.22;0.88;0.52;0.023;57.3;9.3;561.0;0.5;0.72;0.56;4.7;0.44;0.47;0.44;0.57;1.0;0.5;0.61;0.506;0.512;3.35;1.26;1.57;0.6666666666666666
LCK Cup 2025;2025-02-13;KT Rolster;16;31.7;0.8;0.83;-0.75;-0.027000000000000003;45.4;-1.7;-884.0;0.25;0.44;0.19;3.0;0.44;0.41;0.63;0.56;;0.38;0.44;0.493;0.498;3.34;1.37;1.47;0.4375
LCK Cup 2025;2025-02-13;Nongshim RedForce;22;32.5;1.17;0.86;0.03;0.033;51.5;7.6;-67.0;0.68;0.45;0.5;4.3;0.55;0.67;0.59;0.65;0.5;0.59;0.6;0.499;0.528;3.61;1.65;1.42;0.5909090909090909
LCK Cup 2025;2025-02-13;OKSavingsBank BRION;14;34.4;0.89;0.84;-0.04;-0.021;51.8;-23.3;327.0;0.5;0.64;0.43;4.2;0.57;0.52;0.43;0.35;0.0;0.29;0.2;0.503;0.485;3.58;1.49;1.57;0.2857142857142857
LCK Cup 2025;2025-02-13;T1;20;32.1;1.32;0.86;1.12;0.064;59.2;5.8;989.0;0.8;0.55;0.6;5.9;0.35;0.44;0.7;0.5;1.0;0.75;0.76;0.507;0.52;3.54;1.37;1.43;0.65
LCK Cup 2025;2025-02-15;BNK FEARX;13;30.2;0.61;0.97;-0.73;-0.075;40.8;-17.7;-652.0;0.46;0.38;0.46;3.4;0.46;0.46;0.46;0.37;;0.31;0.44;0.495;0.46;3.34;1.32;1.39;0.23076923076923078
LCK Cup 2025;2025-02-15;DN Freecs;15;33.0;0.8;0.73;-0.6;-0.059000000000000004;38.9;-12.2;-443.0;0.6;0.27;0.4;2.6;0.4;0.49;0.47;0.37;1.0;0.2;0.27;0.498;0.45899999999999996;3.44;1.39;1.42;0.26666666666666666
LCK Cup 2025;2025-02-15;Dplus KIA;18;30.7;1.54;0.84;0.49;0.038;52.6;19.6;216.0;0.33;0.39;0.67;3.8;0.61;0.51;0.5;0.58;0.0;0.44;0.62;0.498;0.521;3.12;1.3;1.51;0.7222222222222222
LCK Cup 2025;2025-02-15;DRX;21;31.7;0.77;0.91;-0.78;-0.054000000000000006;38.6;4.3;-1105.0;0.33;0.43;0.38;2.9;0.48;0.41;0.33;0.39;0.5;0.33;0.48;0.494;0.485;2.9;1.0;1.51;0.42857142857142855
LCK Cup 2025;2025-02-15;Gen.G;11;33.1;1.13;0.86;0.6;0.066;67.2;-3.6;1259.0;0.45;0.73;0.91;5.7;0.82;0.61;0.55;0.69;;0.27;0.55;0.51;0.517;3.35;1.42;1.74;0.6363636363636364
LCK Cup 2025;2025-02-15;Hanwha Life Esports;18;32.8;1.22;0.88;0.52;0.023;57.3;9.3;561.0;0.5;0.72;0.56;4.7;0.44;0.47;0.44;0.57;1.0;0.5;0.61;0.506;0.512;3.35;1.26;1.57;0.6666666666666666
LCK Cup 2025;2025-02-15;KT Rolster;16;31.7;0.8;0.83;-0.75;-0.027000000000000003;45.4;-1.7;-884.0;0.25;0.44;0.19;3.0;0.44;0.41;0.63;0.56;;0.38;0.44;0.493;0.498;3.34;1.37;1.47;0.4375
LCK Cup 2025;2025-02-15;Nongshim RedForce;26;31.9;1.09;0.87;-0.02;0.024;50.8;3.0;10.0;0.65;0.5;0.5;4.3;0.54;0.65;0.5;0.6;0.5;0.54;0.57;0.5;0.52;3.55;1.6;1.36;0.5384615384615384
LCK Cup 2025;2025-02-15;OKSavingsBank BRION;14;34.4;0.89;0.84;-0.04;-0.021;51.8;-23.3;327.0;0.5;0.64;0.43;4.2;0.57;0.52;0.43;0.35;0.0;0.29;0.2;0.503;0.485;3.58;1.49;1.57;0.2857142857142857
LCK Cup 2025;2025-02-15;T1;20;32.1;1.32;0.86;1.12;0.064;59.2;5.8;989.0;0.8;0.55;0.6;5.9;0.35;0.44;0.7;0.5;1.0;0.75;0.76;0.507;0.52;3.54;1.37;1.43;0.65
LCK Cup 2025;2025-02-16;BNK FEARX;13;30.2;0.61;0.97;-0.73;-0.075;40.8;-17.7;-652.0;0.46;0.38;0.46;3.4;0.46;0.46;0.46;0.37;;0.31;0.44;0.495;0.46;3.34;1.32;1.39;0.23076923076923078
LCK Cup 2025;2025-02-16;DN Freecs;15;33.0;0.8;0.73;-0.6;-0.059000000000000004;38.9;-12.2;-443.0;0.6;0.27;0.4;2.6;0.4;0.49;0.47;0.37;1.0;0.2;0.27;0.498;0.45899999999999996;3.44;1.39;1.42;0.26666666666666666
LCK Cup 2025;2025-02-16;Dplus KIA;18;30.7;1.54;0.84;0.49;0.038;52.6;19.6;216.0;0.33;0.39;0.67;3.8;0.61;0.51;0.5;0.58;0.0;0.44;0.62;0.498;0.521;3.12;1.3;1.51;0.7222222222222222
LCK Cup 2025;2025-02-16;DRX;21;31.7;0.77;0.91;-0.78;-0.054000000000000006;38.6;4.3;-1105.0;0.33;0.43;0.38;2.9;0.48;0.41;0.33;0.39;0.5;0.33;0.48;0.494;0.485;2.9;1.0;1.51;0.42857142857142855
LCK Cup 2025;2025-02-16;Gen.G;16;31.9;0.97;0.95;0.32;0.024;60.1;-3.9;824.0;0.5;0.75;0.81;5.1;0.69;0.56;0.56;0.61;;0.25;0.47;0.505;0.51;3.34;1.4;1.65;0.5625
LCK Cup 2025;2025-02-16;Hanwha Life Esports;23;32.1;1.25;0.94;0.49;0.033;56.9;8.3;469.0;0.48;0.61;0.52;4.5;0.48;0.49;0.43;0.57;1.0;0.52;0.64;0.505;0.51;3.33;1.24;1.55;0.6521739130434783
LCK Cup 2025;2025-02-16;KT Rolster;16;31.7;0.8;0.83;-0.75;-0.027000000000000003;45.4;-1.7;-884.0;0.25;0.44;0.19;3.0;0.44;0.41;0.63;0.56;;0.38;0.44;0.493;0.498;3.34;1.37;1.47;0.4375
LCK Cup 2025;2025-02-16;Nongshim RedForce;26;31.9;1.09;0.87;-0.02;0.024;50.8;3.0;10.0;0.65;0.5;0.5;4.3;0.54;0.65;0.5;0.6;0.5;0.54;0.57;0.5;0.52;3.55;1.6;1.36;0.5384615384615384
LCK Cup 2025;2025-02-16;OKSavingsBank BRION;14;34.4;0.89;0.84;-0.04;-0.021;51.8;-23.3;327.0;0.5;0.64;0.43;4.2;0.57;0.52;0.43;0.35;0.0;0.29;0.2;0.503;0.485;3.58;1.49;1.57;0.2857142857142857
LCK Cup 2025;2025-02-16;T1;20;32.1;1.32;0.86;1.12;0.064;59.2;5.8;989.0;0.8;0.55;0.6;5.9;0.35;0.44;0.7;0.5;1.0;0.75;0.76;0.507;0.52;3.54;1.37;1.43;0.65
LCK Cup 2025;2025-02-19;BNK FEARX;13;30.2;0.61;0.97;-0.73;-0.075;40.8;-17.7;-652.0;0.46;0.38;0.46;3.4;0.46;0.46;0.46;0.37;;0.31;0.44;0.495;0.46;3.34;1.32;1.39;0.23076923076923078
LCK Cup 2025;2025-02-19;DN Freecs;15;33.0;0.8;0.73;-0.6;-0.059000000000000004;38.9;-12.2;-443.0;0.6;0.27;0.4;2.6;0.4;0.49;0.47;0.37;1.0;0.2;0.27;0.498;0.45899999999999996;3.44;1.39;1.42;0.26666666666666666
LCK Cup 2025;2025-02-19;Dplus KIA;23;31.3;1.44;0.84;0.29;0.024;50.1;15.1;-112.0;0.35;0.3;0.65;3.3;0.57;0.49;0.61;0.59;0.0;0.39;0.5;0.498;0.516;3.12;1.31;1.51;0.6521739130434783
LCK Cup 2025;2025-02-19;DRX;21;31.7;0.77;0.91;-0.78;-0.054000000000000006;38.6;4.3;-1105.0;0.33;0.43;0.38;2.9;0.48;0.41;0.33;0.39;0.5;0.33;0.48;0.494;0.485;2.9;1.0;1.51;0.42857142857142855
LCK Cup 2025;2025-02-19;Gen.G;16;31.9;0.97;0.95;0.32;0.024;60.1;-3.9;824.0;0.5;0.75;0.81;5.1;0.69;0.56;0.56;0.61;;0.25;0.47;0.505;0.51;3.34;1.4;1.65;0.5625
LCK Cup 2025;2025-02-19;Hanwha Life Esports;28;32.3;1.17;0.92;0.47;0.031;57.3;7.0;616.0;0.5;0.68;0.5;4.8;0.5;0.51;0.36;0.53;1.0;0.57;0.67;0.505;0.509;3.3;1.23;1.56;0.6428571428571429
LCK Cup 2025;2025-02-19;KT Rolster;16;31.7;0.8;0.83;-0.75;-0.027000000000000003;45.4;-1.7;-884.0;0.25;0.44;0.19;3.0;0.44;0.41;0.63;0.56;;0.38;0.44;0.493;0.498;3.34;1.37;1.47;0.4375
LCK Cup 2025;2025-02-19;Nongshim RedForce;26;31.9;1.09;0.87;-0.02;0.024;50.8;3.0;10.0;0.65;0.5;0.5;4.3;0.54;0.65;0.5;0.6;0.5;0.54;0.57;0.5;0.52;3.55;1.6;1.36;0.5384615384615384
LCK Cup 2025;2025-02-19;OKSavingsBank BRION;14;34.4;0.89;0.84;-0.04;-0.021;51.8;-23.3;327.0;0.5;0.64;0.43;4.2;0.57;0.52;0.43;0.35;0.0;0.29;0.2;0.503;0.485;3.58;1.49;1.57;0.2857142857142857
LCK Cup 2025;2025-02-19;T1;20;32.1;1.32;0.86;1.12;0.064;59.2;5.8;989.0;0.8;0.55;0.6;5.9;0.35;0.44;0.7;0.5;1.0;0.75;0.76;0.507;0.52;3.54;1.37;1.43;0.65
LCK Cup 2025;2025-02-20;BNK FEARX;13;30.2;0.61;0.97;-0.73;-0.075;40.8;-17.7;-652.0;0.46;0.38;0.46;3.4;0.46;0.46;0.46;0.37;;0.31;0.44;0.495;0.46;3.34;1.32;1.39;0.23076923076923078
LCK Cup 2025;2025-02-20;DN Freecs;15;33.0;0.8;0.73;-0.6;-0.059000000000000004;38.9;-12.2;-443.0;0.6;0.27;0.4;2.6;0.4;0.49;0.47;0.37;1.0;0.2;0.27;0.498;0.45899999999999996;3.44;1.39;1.42;0.26666666666666666
LCK Cup 2025;2025-02-20;Dplus KIA;23;31.3;1.44;0.84;0.29;0.024;50.1;15.1;-112.0;0.35;0.3;0.65;3.3;0.57;0.49;0.61;0.59;0.0;0.39;0.5;0.498;0.516;3.12;1.31;1.51;0.6521739130434783
LCK Cup 2025;2025-02-20;DRX;21;31.7;0.77;0.91;-0.78;-0.054000000000000006;38.6;4.3;-1105.0;0.33;0.43;0.38;2.9;0.48;0.41;0.33;0.39;0.5;0.33;0.48;0.494;0.485;2.9;1.0;1.51;0.42857142857142855
LCK Cup 2025;2025-02-20;Gen.G;21;33.1;0.94;0.95;-0.05;0.018000000000000002;52.0;5.2;160.0;0.43;0.67;0.67;4.2;0.62;0.54;0.48;0.57;0.5;0.29;0.46;0.508;0.503;3.36;1.38;1.66;0.5714285714285714
LCK Cup 2025;2025-02-20;Hanwha Life Esports;28;32.3;1.17;0.92;0.47;0.031;57.3;7.0;616.0;0.5;0.68;0.5;4.8;0.5;0.51;0.36;0.53;1.0;0.57;0.67;0.505;0.509;3.3;1.23;1.56;0.6428571428571429
LCK Cup 2025;2025-02-20;KT Rolster;16;31.7;0.8;0.83;-0.75;-0.027000000000000003;45.4;-1.7;-884.0;0.25;0.44;0.19;3.0;0.44;0.41;0.63;0.56;;0.38;0.44;0.493;0.498;3.34;1.37;1.47;0.4375
LCK Cup 2025;2025-02-20;Nongshim RedForce;31;32.7;1.1;0.89;0.18;0.021;54.6;-3.0;325.0;0.68;0.52;0.55;4.4;0.55;0.63;0.55;0.6;0.5;0.55;0.57;0.49700000000000005;0.52;3.57;1.6;1.39;0.5161290322580645
LCK Cup 2025;2025-02-20;OKSavingsBank BRION;14;34.4;0.89;0.84;-0.04;-0.021;51.8;-23.3;327.0;0.5;0.64;0.43;4.2;0.57;0.52;0.43;0.35;0.0;0.29;0.2;0.503;0.485;3.58;1.49;1.57;0.2857142857142857
LCK Cup 2025;2025-02-20;T1;20;32.1;1.32;0.86;1.12;0.064;59.2;5.8;989.0;0.8;0.55;0.6;5.9;0.35;0.44;0.7;0.5;1.0;0.75;0.76;0.507;0.52;3.54;1.37;1.43;0.65
LCK Cup 2025;2025-02-22;BNK FEARX;13;30.2;0.61;0.97;-0.73;-0.075;40.8;-17.7;-652.0;0.46;0.38;0.46;3.4;0.46;0.46;0.46;0.37;;0.31;0.44;0.495;0.46;3.34;1.32;1.39;0.23076923076923078
LCK Cup 2025;2025-02-22;DN Freecs;15;33.0;0.8;0.73;-0.6;-0.059000000000000004;38.9;-12.2;-443.0;0.6;0.27;0.4;2.6;0.4;0.49;0.47;0.37;1.0;0.2;0.27;0.498;0.45899999999999996;3.44;1.39;1.42;0.26666666666666666
LCK Cup 2025;2025-02-22;Dplus KIA;26;30.7;1.25;0.85;0.05;-0.001;46.0;11.7;-411.0;0.38;0.27;0.58;3.2;0.54;0.48;0.54;0.54;0.0;0.35;0.45;0.496;0.507;3.08;1.29;1.47;0.5769230769230769
LCK Cup 2025;2025-02-22;DRX;21;31.7;0.77;0.91;-0.78;-0.054000000000000006;38.6;4.3;-1105.0;0.33;0.43;0.38;2.9;0.48;0.41;0.33;0.39;0.5;0.33;0.48;0.494;0.485;2.9;1.0;1.51;0.42857142857142855
LCK Cup 2025;2025-02-22;Gen.G;24;32.2;1.04;0.95;0.18;0.04;56.2;6.3;478.0;0.42;0.71;0.71;4.7;0.63;0.54;0.54;0.6;0.5;0.33;0.5;0.509;0.51;3.33;1.37;1.61;0.625
LCK Cup 2025;2025-02-22;Hanwha Life Esports;28;32.3;1.17;0.92;0.47;0.031;57.3;7.0;616.0;0.5;0.68;0.5;4.8;0.5;0.51;0.36;0.53;1.0;0.57;0.67;0.505;0.509;3.3;1.23;1.56;0.6428571428571429
LCK Cup 2025;2025-02-22;KT Rolster;16;31.7;0.8;0.83;-0.75;-0.027000000000000003;45.4;-1.7;-884.0;0.25;0.44;0.19;3.0;0.44;0.41;0.63;0.56;;0.38;0.44;0.493;0.498;3.34;1.37;1.47;0.4375
LCK Cup 2025;2025-02-22;Nongshim RedForce;31;32.7;1.1;0.89;0.18;0.021;54.6;-3.0;325.0;0.68;0.52;0.55;4.4;0.55;0.63;0.55;0.6;0.5;0.55;0.57;0.49700000000000005;0.52;3.57;1.6;1.39;0.5161290322580645
LCK Cup 2025;2025-02-22;OKSavingsBank BRION;14;34.4;0.89;0.84;-0.04;-0.021;51.8;-23.3;327.0;0.5;0.64;0.43;4.2;0.57;0.52;0.43;0.35;0.0;0.29;0.2;0.503;0.485;3.58;1.49;1.57;0.2857142857142857
LCK Cup 2025;2025-02-22;T1;20;32.1;1.32;0.86;1.12;0.064;59.2;5.8;989.0;0.8;0.55;0.6;5.9;0.35;0.44;0.7;0.5;1.0;0.75;0.76;0.507;0.52;3.54;1.37;1.43;0.65
LCK Cup 2025;2025-02-23;BNK FEARX;13;30.2;0.61;0.97;-0.73;-0.075;40.8;-17.7;-652.0;0.46;0.38;0.46;3.4;0.46;0.46;0.46;0.37;;0.31;0.44;0.495;0.46;3.34;1.32;1.39;0.23076923076923078
LCK Cup 2025;2025-02-23;DN Freecs;15;33.0;0.8;0.73;-0.6;-0.059000000000000004;38.9;-12.2;-443.0;0.6;0.27;0.4;2.6;0.4;0.49;0.47;0.37;1.0;0.2;0.27;0.498;0.45899999999999996;3.44;1.39;1.42;0.26666666666666666
LCK Cup 2025;2025-02-23;Dplus KIA;26;30.7;1.25;0.85;0.05;-0.001;46.0;11.7;-411.0;0.38;0.27;0.58;3.2;0.54;0.48;0.54;0.54;0.0;0.35;0.45;0.496;0.507;3.08;1.29;1.47;0.5769230769230769
LCK Cup 2025;2025-02-23;DRX;21;31.7;0.77;0.91;-0.78;-0.054000000000000006;38.6;4.3;-1105.0;0.33;0.43;0.38;2.9;0.48;0.41;0.33;0.39;0.5;0.33;0.48;0.494;0.485;2.9;1.0;1.51;0.42857142857142855
LCK Cup 2025;2025-02-23;Gen.G;29;32.1;1.0;0.91;0.11;0.033;55.0;3.6;410.0;0.41;0.66;0.66;4.8;0.59;0.53;0.59;0.58;0.5;0.34;0.48;0.509;0.51;3.34;1.36;1.59;0.5862068965517241
LCK Cup 2025;2025-02-23;Hanwha Life Esports;33;32.2;1.19;0.88;0.43;0.026000000000000002;56.3;7.4;510.0;0.52;0.67;0.52;4.7;0.52;0.51;0.33;0.53;1.0;0.55;0.66;0.503;0.506;3.29;1.21;1.56;0.6363636363636364
LCK Cup 2025;2025-02-23;KT Rolster;16;31.7;0.8;0.83;-0.75;-0.027000000000000003;45.4;-1.7;-884.0;0.25;0.44;0.19;3.0;0.44;0.41;0.63;0.56;;0.38;0.44;0.493;0.498;3.34;1.37;1.47;0.4375
LCK Cup 2025;2025-02-23;Nongshim RedForce;31;32.7;1.1;0.89;0.18;0.021;54.6;-3.0;325.0;0.68;0.52;0.55;4.4;0.55;0.63;0.55;0.6;0.5;0.55;0.57;0.49700000000000005;0.52;3.57;1.6;1.39;0.5161290322580645
LCK Cup 2025;2025-02-23;OKSavingsBank BRION;14;34.4;0.89;0.84;-0.04;-0.021;51.8;-23.3;327.0;0.5;0.64;0.43;4.2;0.57;0.52;0.43;0.35;0.0;0.29;0.2;0.503;0.485;3.58;1.49;1.57;0.2857142857142857
LCK Cup 2025;2025-02-23;T1;20;32.1;1.32;0.86;1.12;0.064;59.2;5.8;989.0;0.8;0.55;0.6;5.9;0.35;0.44;0.7;0.5;1.0;0.75;0.76;0.507;0.52;3.54;1.37;1.43;0.65
LTA North 2025 Split 1;2025-01-25;Cloud9;2;31.5;2.14;0.7;1.56;0.12300000000000001;78.1;21.9;1049.0;0.5;1.0;1.0;2.5;0.5;0.67;1.0;1.0;;1.0;1.0;0.522;0.5489999999999999;2.82;1.16;1.59;1.0
LTA North 2025 Split 1;2025-01-25;FlyQuest;2;28.4;2.57;0.88;2.85;0.16899999999999998;79.0;21.0;3269.0;0.5;1.0;1.0;8.0;1.0;0.83;0.5;0.63;;1.0;1.0;0.505;0.578;3.27;0.96;1.3;1.0
LTA North 2025 Split 1;2025-01-25;LYON;2;31.5;0.47;0.7;-1.56;-0.12300000000000001;21.9;-21.9;-1049.0;0.5;0.0;0.0;1.5;0.5;0.33;0.0;0.0;;0.0;0.0;0.478;0.451;3.16;1.01;1.24;0.0
LTA North 2025 Split 1;2025-01-25;Shopify Rebellion;2;28.4;0.39;0.88;-2.85;-0.16899999999999998;21.0;-21.0;-3269.0;0.5;0.0;0.0;0.5;0.0;0.17;0.5;0.38;;0.0;0.0;0.495;0.42200000000000004;3.12;0.97;1.03;0.0
LTA North 2025 Split 1;2025-01-26;100 Thieves;2;29.5;1.71;0.97;0.5;0.10300000000000001;44.5;55.5;73.0;0.5;0.5;1.0;4.0;0.5;0.58;0.5;0.57;;0.5;1.0;0.511;0.508;3.41;1.37;1.63;1.0
LTA North 2025 Split 1;2025-01-26;Cloud9;2;31.5;2.14;0.7;1.56;0.12300000000000001;78.1;21.9;1049.0;0.5;1.0;1.0;2.5;0.5;0.67;1.0;1.0;;1.0;1.0;0.522;0.5489999999999999;2.82;1.16;1.59;1.0
LTA North 2025 Split 1;2025-01-26;Dignitas;2;30.4;0.41;0.9;-2.17;-0.166;12.3;-12.3;-2825.0;0.5;0.0;0.0;1.5;0.0;0.42;0.0;0.0;;0.0;0.0;0.503;0.418;3.1;1.08;1.29;0.0
LTA North 2025 Split 1;2025-01-26;Disguised;2;29.5;0.58;0.97;-0.5;-0.10300000000000001;55.5;-55.5;-73.0;0.5;0.5;0.0;2.0;0.5;0.42;0.5;0.43;;0.0;0.0;0.489;0.49200000000000005;3.38;1.32;1.59;0.0
LTA North 2025 Split 1;2025-01-26;FlyQuest;2;28.4;2.57;0.88;2.85;0.16899999999999998;79.0;21.0;3269.0;0.5;1.0;1.0;8.0;1.0;0.83;0.5;0.63;;1.0;1.0;0.505;0.578;3.27;0.96;1.3;1.0
LTA North 2025 Split 1;2025-01-26;LYON;2;31.5;0.47;0.7;-1.56;-0.12300000000000001;21.9;-21.9;-1049.0;0.5;0.0;0.0;1.5;0.5;0.33;0.0;0.0;;0.0;0.0;0.478;0.451;3.16;1.01;1.24;0.0
LTA North 2025 Split 1;2025-01-26;Shopify Rebellion;2;28.4;0.39;0.88;-2.85;-0.16899999999999998;21.0;-21.0;-3269.0;0.5;0.0;0.0;0.5;0.0;0.17;0.5;0.38;;0.0;0.0;0.495;0.42200000000000004;3.12;0.97;1.03;0.0
LTA North 2025 Split 1;2025-01-26;Team Liquid;2;30.4;2.44;0.9;2.17;0.166;87.7;12.3;2825.0;0.5;1.0;1.0;5.0;1.0;0.58;1.0;1.0;;1.0;1.0;0.49700000000000005;0.5820000000000001;2.96;1.1;1.59;1.0
LTA North 2025 Split 1;2025-02-01;100 Thieves;2;29.5;1.71;0.97;0.5;0.10300000000000001;44.5;55.5;73.0;0.5;0.5;1.0;4.0;0.5;0.58;0.5;0.57;;0.5;1.0;0.511;0.508;3.41;1.37;1.63;1.0
LTA North 2025 Split 1;2025-02-01;Cloud9;2;31.5;2.14;0.7;1.56;0.12300000000000001;78.1;21.9;1049.0;0.5;1.0;1.0;2.5;0.5;0.67;1.0;1.0;;1.0;1.0;0.522;0.5489999999999999;2.82;1.16;1.59;1.0
LTA North 2025 Split 1;2025-02-01;Dignitas;3;31.0;0.36;0.82;-2.35;-0.161;13.7;-13.7;-2556.0;0.33;0.0;0.0;1.3;0.0;0.39;0.0;0.0;;0.0;0.0;0.505;0.44;3.12;1.07;1.27;0.0
LTA North 2025 Split 1;2025-02-01;Disguised;3;30.3;0.95;0.86;0.64;-0.019;64.8;-31.4;625.0;0.67;0.67;0.33;1.7;0.67;0.5;0.67;0.64;;0.33;0.5;0.49;0.499;3.33;1.29;1.52;0.3333333333333333
LTA North 2025 Split 1;2025-02-01;FlyQuest;2;28.4;2.57;0.88;2.85;0.16899999999999998;79.0;21.0;3269.0;0.5;1.0;1.0;8.0;1.0;0.83;0.5;0.63;;1.0;1.0;0.505;0.578;3.27;0.96;1.3;1.0
LTA North 2025 Split 1;2025-02-01;LYON;5;32.7;0.69;0.67;-0.11;-0.051;47.7;-27.7;-93.0;0.6;0.4;0.6;3.4;0.6;0.37;0.6;0.45;;0.2;0.2;0.489;0.502;3.19;1.06;1.37;0.2
LTA North 2025 Split 1;2025-02-01;Shopify Rebellion;5;31.4;0.72;0.74;-1.55;-0.066;29.4;10.6;-1634.0;0.4;0.2;0.0;1.6;0.2;0.43;0.2;0.32;;0.4;0.4;0.499;0.447;3.33;1.16;1.1;0.4
LTA North 2025 Split 1;2025-02-01;Team Liquid;2;30.4;2.44;0.9;2.17;0.166;87.7;12.3;2825.0;0.5;1.0;1.0;5.0;1.0;0.58;1.0;1.0;;1.0;1.0;0.49700000000000005;0.5820000000000001;2.96;1.1;1.59;1.0
LTA North 2025 Split 1;2025-02-02;100 Thieves;5;33.3;1.6;1.17;0.49;0.096;46.7;33.3;-264.0;0.4;0.4;0.8;4.2;0.6;0.47;0.6;0.68;;0.8;0.8;0.5;0.516;3.36;1.29;1.56;0.8
LTA North 2025 Split 1;2025-02-02;Cloud9;2;31.5;2.14;0.7;1.56;0.12300000000000001;78.1;21.9;1049.0;0.5;1.0;1.0;2.5;0.5;0.67;1.0;1.0;;1.0;1.0;0.522;0.5489999999999999;2.82;1.16;1.59;1.0
LTA North 2025 Split 1;2025-02-02;Dignitas;5;31.5;0.97;0.84;-0.87;-0.021;31.1;8.9;-1242.0;0.2;0.2;0.2;1.4;0.2;0.47;0.2;0.3;;0.2;0.2;0.506;0.484;3.21;1.15;1.41;0.4
LTA North 2025 Split 1;2025-02-02;Disguised;5;31.1;0.58;0.86;-0.15;-0.086;56.0;-36.0;83.0;0.8;0.6;0.4;2.6;0.6;0.47;0.6;0.47;;0.2;0.33;0.49200000000000005;0.48;3.41;1.33;1.39;0.2
LTA North 2025 Split 1;2025-02-02;FlyQuest;2;28.4;2.57;0.88;2.85;0.16899999999999998;79.0;21.0;3269.0;0.5;1.0;1.0;8.0;1.0;0.83;0.5;0.63;;1.0;1.0;0.505;0.578;3.27;0.96;1.3;1.0
LTA North 2025 Split 1;2025-02-02;LYON;5;32.7;0.69;0.67;-0.11;-0.051;47.7;-27.7;-93.0;0.6;0.4;0.6;3.4;0.6;0.37;0.6;0.45;;0.2;0.2;0.489;0.502;3.19;1.06;1.37;0.2
LTA North 2025 Split 1;2025-02-02;Shopify Rebellion;5;31.4;0.72;0.74;-1.55;-0.066;29.4;10.6;-1634.0;0.4;0.2;0.0;1.6;0.2;0.43;0.2;0.32;;0.4;0.4;0.499;0.447;3.33;1.16;1.1;0.4
LTA North 2025 Split 1;2025-02-02;Team Liquid;5;33.7;0.92;1.15;0.48;0.012;66.2;-6.2;1423.0;0.6;0.8;0.6;5.4;0.6;0.6;0.6;0.52;;0.4;0.57;0.503;0.52;3.15;1.21;1.46;0.6
LTA North 2025 Split 1;2025-02-09;100 Thieves;5;33.3;1.6;1.17;0.49;0.096;46.7;33.3;-264.0;0.4;0.4;0.8;4.2;0.6;0.47;0.6;0.68;;0.8;0.8;0.5;0.516;3.36;1.29;1.56;0.8
