tournament,date,Team,GP,AGT,KD,CKPM,GPR,GSPD,EGR,MLR,GD15,FB%,FT%,F3T%,PPG,HLD%,GRB%,FD%,DRG%,ELD%,FBN%,BN%,LNE%,JNG%,WPM,CWPM,WCPM,winrate%
LTA South 2025 Split 2,2025-05-03,FURIA,12,34.1,1.59,0.78,0.78,0.059000000000000004,61.2,13.8,916.0,0.58,0.58,0.67,4.6,0.58,0.62,0.5,0.48,,0.33,0.62,0.508,0.514,3.25,1.16,1.54,0.75
LTA South 2025 Split 2,2025-05-03,Isurus Estral,9,31.7,0.55,1.01,-0.79,-0.073,43.1,-32.0,-647.0,0.33,0.44,0.22,3.4,0.44,0.63,0.44,0.36,1.0,0.0,0.0,0.49700000000000005,0.486,3.07,1.31,1.43,0.1111111111111111
LTA South 2025 Split 2,2025-05-03,Leviatan,9,33.6,0.78,0.75,-0.43,-0.040999999999999995,43.0,1.4,-518.0,0.56,0.44,0.44,3.0,0.67,0.43,0.33,0.36,0.5,0.44,0.46,0.495,0.473,3.75,1.53,1.39,0.4444444444444444
LTA South 2025 Split 2,2025-05-03,LOUD,12,32.5,1.01,0.73,0.28,0.013000000000000001,52.9,5.5,483.0,0.5,0.75,0.67,3.8,0.75,0.45,0.42,0.5,,0.5,0.67,0.498,0.524,3.32,1.19,1.35,0.5833333333333334
LTA South 2025 Split 2,2025-05-03,paiN Gaming,9,31.0,1.81,0.77,0.54,0.055999999999999994,59.3,29.6,472.0,0.56,0.78,0.67,3.2,0.33,0.46,0.44,0.72,,0.78,0.89,0.503,0.516,3.67,1.34,1.62,0.8888888888888888
LTA South 2025 Split 2,2025-05-03,RED Canids,11,33.7,0.92,0.85,0.02,0.008,56.5,-11.0,219.0,0.55,0.27,0.55,3.5,0.45,0.62,0.82,0.57,0.5,0.55,0.47,0.504,0.48200000000000004,3.46,1.34,1.57,0.45454545454545453
LTA South 2025 Split 2,2025-05-03,Vivo Keyd Stars,9,34.9,1.51,0.83,0.73,0.039,51.9,14.8,148.0,0.44,0.33,0.78,3.0,0.56,0.26,0.56,0.64,,0.56,0.67,0.504,0.524,3.15,1.04,1.72,0.6666666666666666
LTA South 2025 Split 2,2025-05-04,Fluxo W7M,11,32.9,0.61,0.73,-1.26,-0.07,30.3,-21.2,-1300.0,0.45,0.36,0.0,2.5,0.18,0.5,0.45,0.37,0.33,0.09,0.25,0.49,0.47700000000000004,3.35,1.38,1.49,0.09090909090909091
LTA South 2025 Split 2,2025-05-04,FURIA,12,34.1,1.59,0.78,0.78,0.059000000000000004,61.2,13.8,916.0,0.58,0.58,0.67,4.6,0.58,0.62,0.5,0.48,,0.33,0.62,0.508,0.514,3.25,1.16,1.54,0.75
LTA South 2025 Split 2,2025-05-04,Isurus Estral,12,31.3,0.66,0.98,-0.39,-0.043,51.7,-26.7,-30.0,0.33,0.5,0.42,3.6,0.5,0.59,0.58,0.47,1.0,0.0,0.0,0.499,0.501,3.15,1.28,1.49,0.25
LTA South 2025 Split 2,2025-05-04,Leviatan,12,32.8,0.79,0.79,-0.54,-0.043,37.9,3.7,-844.0,0.58,0.42,0.33,2.7,0.58,0.46,0.25,0.31,0.5,0.42,0.5,0.495,0.469,3.66,1.56,1.39,0.4166666666666667
LTA South 2025 Split 2,2025-05-04,LOUD,12,32.5,1.01,0.73,0.28,0.013000000000000001,52.9,5.5,483.0,0.5,0.75,0.67,3.8,0.75,0.45,0.42,0.5,,0.5,0.67,0.498,0.524,3.32,1.19,1.35,0.5833333333333334
LTA South 2025 Split 2,2025-05-04,paiN Gaming,12,32.4,1.58,0.8,0.34,0.034,60.3,23.0,522.0,0.58,0.75,0.67,3.6,0.42,0.46,0.42,0.69,,0.67,0.64,0.503,0.515,3.78,1.39,1.59,0.8333333333333334
LTA South 2025 Split 2,2025-05-04,RED Canids,11,33.7,0.92,0.85,0.02,0.008,56.5,-11.0,219.0,0.55,0.27,0.55,3.5,0.45,0.62,0.82,0.57,0.5,0.55,0.47,0.504,0.48200000000000004,3.46,1.34,1.57,0.45454545454545453
LTA South 2025 Split 2,2025-05-04,Vivo Keyd Stars,12,35.3,1.3,0.84,0.58,0.037000000000000005,48.1,10.3,-57.0,0.42,0.33,0.67,3.0,0.5,0.3,0.58,0.57,,0.58,0.71,0.503,0.515,3.13,1.06,1.78,0.5833333333333334
LTA South 2025 Split 2,2025-05-10,Fluxo W7M,11,32.9,0.61,0.73,-1.26,-0.07,30.3,-21.2,-1300.0,0.45,0.36,0.0,2.5,0.18,0.5,0.45,0.37,0.33,0.09,0.25,0.49,0.47700000000000004,3.35,1.38,1.49,0.09090909090909091
LTA South 2025 Split 2,2025-05-10,FURIA,12,34.1,1.59,0.78,0.78,0.059000000000000004,61.2,13.8,916.0,0.58,0.58,0.67,4.6,0.58,0.62,0.5,0.48,,0.33,0.62,0.508,0.514,3.25,1.16,1.54,0.75
LTA South 2025 Split 2,2025-05-10,Isurus Estral,15,31.2,0.67,0.96,-0.29,-0.035,52.8,-26.1,91.0,0.4,0.47,0.47,3.7,0.53,0.58,0.6,0.47,1.0,0.0,0.0,0.501,0.501,3.1,1.25,1.52,0.26666666666666666
LTA South 2025 Split 2,2025-05-10,Leviatan,14,31.8,0.72,0.77,-0.65,-0.04,37.7,-2.0,-798.0,0.57,0.36,0.29,2.6,0.5,0.46,0.21,0.27,0.5,0.36,0.5,0.496,0.467,3.64,1.58,1.37,0.35714285714285715
LTA South 2025 Split 2,2025-05-10,LOUD,12,32.5,1.01,0.73,0.28,0.013000000000000001,52.9,5.5,483.0,0.5,0.75,0.67,3.8,0.75,0.45,0.42,0.5,,0.5,0.67,0.498,0.524,3.32,1.19,1.35,0.5833333333333334
LTA South 2025 Split 2,2025-05-10,paiN Gaming,15,32.0,1.54,0.81,0.26,0.027999999999999997,56.8,23.2,302.0,0.53,0.73,0.6,3.5,0.4,0.46,0.4,0.66,,0.67,0.69,0.501,0.512,3.74,1.38,1.53,0.8
LTA South 2025 Split 2,2025-05-10,RED Canids,11,33.7,0.92,0.85,0.02,0.008,56.5,-11.0,219.0,0.55,0.27,0.55,3.5,0.45,0.62,0.82,0.57,0.5,0.55,0.47,0.504,0.48200000000000004,3.46,1.34,1.57,0.45454545454545453
LTA South 2025 Split 2,2025-05-10,Vivo Keyd Stars,14,34.0,1.41,0.82,0.68,0.035,50.3,14.0,26.0,0.43,0.43,0.71,3.0,0.57,0.32,0.64,0.62,,0.5,0.71,0.502,0.519,3.11,1.05,1.79,0.6428571428571429
LTA South 2025 Split 2,2025-05-11,Fluxo W7M,14,32.8,0.76,0.77,-0.96,-0.066,36.1,-14.7,-884.0,0.43,0.36,0.0,2.4,0.21,0.43,0.5,0.4,0.5,0.14,0.27,0.49200000000000005,0.48200000000000004,3.38,1.37,1.45,0.21428571428571427
LTA South 2025 Split 2,2025-05-11,FURIA,15,33.7,1.32,0.81,0.61,0.057,57.5,9.1,605.0,0.6,0.6,0.73,4.4,0.6,0.67,0.47,0.48,0.0,0.4,0.63,0.506,0.511,3.15,1.11,1.49,0.6666666666666666
LTA South 2025 Split 2,2025-05-11,Isurus Estral,15,31.2,0.67,0.96,-0.29,-0.035,52.8,-26.1,91.0,0.4,0.47,0.47,3.7,0.53,0.58,0.6,0.47,1.0,0.0,0.0,0.501,0.501,3.1,1.25,1.52,0.26666666666666666
LTA South 2025 Split 2,2025-05-11,Leviatan,14,31.8,0.72,0.77,-0.65,-0.04,37.7,-2.0,-798.0,0.57,0.36,0.29,2.6,0.5,0.46,0.21,0.27,0.5,0.36,0.5,0.496,0.467,3.64,1.58,1.37,0.35714285714285715
LTA South 2025 Split 2,2025-05-11,LOUD,15,33.4,1.02,0.76,0.26,0.013000000000000001,53.1,6.9,505.0,0.47,0.73,0.67,3.6,0.73,0.48,0.33,0.49,0.5,0.53,0.59,0.498,0.524,3.37,1.22,1.37,0.6
LTA South 2025 Split 2,2025-05-11,paiN Gaming,15,32.0,1.54,0.81,0.26,0.027999999999999997,56.8,23.2,302.0,0.53,0.73,0.6,3.5,0.4,0.46,0.4,0.66,,0.67,0.69,0.501,0.512,3.74,1.38,1.53,0.8
LTA South 2025 Split 2,2025-05-11,RED Canids,14,34.4,0.93,0.85,-0.03,0.003,54.3,-11.4,46.0,0.57,0.29,0.5,3.4,0.43,0.58,0.86,0.57,0.5,0.5,0.5,0.504,0.48100000000000004,3.43,1.32,1.61,0.42857142857142855
LTA South 2025 Split 2,2025-05-11,Vivo Keyd Stars,14,34.0,1.41,0.82,0.68,0.035,50.3,14.0,26.0,0.43,0.43,0.71,3.0,0.57,0.32,0.64,0.62,,0.5,0.71,0.502,0.519,3.11,1.05,1.79,0.6428571428571429
LTA South 2025 Split 2,2025-05-17,Fluxo W7M,16,33.3,0.7,0.76,-1.13,-0.07200000000000001,33.8,-15.0,-1086.0,0.44,0.31,0.0,2.6,0.19,0.45,0.5,0.42,0.5,0.19,0.29,0.491,0.479,3.43,1.39,1.42,0.1875
LTA South 2025 Split 2,2025-05-17,FURIA,18,34.1,1.23,0.83,0.4,0.05,53.6,7.6,323.0,0.5,0.56,0.67,3.9,0.61,0.67,0.5,0.49,0.5,0.39,0.65,0.505,0.511,3.21,1.14,1.53,0.6111111111111112
LTA South 2025 Split 2,2025-05-17,Isurus Estral,17,31.8,0.77,0.93,0.05,-0.017,56.3,-21.0,374.0,0.41,0.53,0.53,3.7,0.59,0.56,0.59,0.47,1.0,0.06,0.07,0.503,0.505,3.1,1.26,1.53,0.35294117647058826
LTA South 2025 Split 2,2025-05-17,Leviatan,14,31.8,0.72,0.77,-0.65,-0.04,37.7,-2.0,-798.0,0.57,0.36,0.29,2.6,0.5,0.46,0.21,0.27,0.5,0.36,0.5,0.496,0.467,3.64,1.58,1.37,0.35714285714285715
LTA South 2025 Split 2,2025-05-17,LOUD,15,33.4,1.02,0.76,0.26,0.013000000000000001,53.1,6.9,505.0,0.47,0.73,0.67,3.6,0.73,0.48,0.33,0.49,0.5,0.53,0.59,0.498,0.524,3.37,1.22,1.37,0.6
LTA South 2025 Split 2,2025-05-17,paiN Gaming,18,32.6,1.43,0.83,0.32,0.02,58.4,19.4,433.0,0.61,0.72,0.61,3.4,0.39,0.44,0.39,0.63,0.0,0.61,0.6,0.501,0.509,3.78,1.39,1.54,0.7777777777777778
LTA South 2025 Split 2,2025-05-17,RED Canids,14,34.4,0.93,0.85,-0.03,0.003,54.3,-11.4,46.0,0.57,0.29,0.5,3.4,0.43,0.58,0.86,0.57,0.5,0.5,0.5,0.504,0.48100000000000004,3.43,1.32,1.61,0.42857142857142855
LTA South 2025 Split 2,2025-05-17,Vivo Keyd Stars,14,34.0,1.41,0.82,0.68,0.035,50.3,14.0,26.0,0.43,0.43,0.71,3.0,0.57,0.32,0.64,0.62,,0.5,0.71,0.502,0.519,3.11,1.05,1.79,0.6428571428571429
LTA South 2025 Split 2,2025-05-18,Fluxo W7M,16,33.3,0.7,0.76,-1.13,-0.07200000000000001,33.8,-15.0,-1086.0,0.44,0.31,0.0,2.6,0.19,0.45,0.5,0.42,0.5,0.19,0.29,0.491,0.479,3.43,1.39,1.42,0.1875
LTA South 2025 Split 2,2025-05-18,FURIA,18,34.1,1.23,0.83,0.4,0.05,53.6,7.6,323.0,0.5,0.56,0.67,3.9,0.61,0.67,0.5,0.49,0.5,0.39,0.65,0.505,0.511,3.21,1.14,1.53,0.6111111111111112
LTA South 2025 Split 2,2025-05-18,Isurus Estral,17,31.8,0.77,0.93,0.05,-0.017,56.3,-21.0,374.0,0.41,0.53,0.53,3.7,0.59,0.56,0.59,0.47,1.0,0.06,0.07,0.503,0.505,3.1,1.26,1.53,0.35294117647058826
LTA South 2025 Split 2,2025-05-18,Leviatan,16,31.6,0.66,0.78,-0.73,-0.047,38.4,-7.1,-794.0,0.56,0.31,0.31,2.5,0.44,0.47,0.25,0.27,0.5,0.31,0.44,0.498,0.46399999999999997,3.61,1.59,1.37,0.3125
LTA South 2025 Split 2,2025-05-18,LOUD,18,33.2,0.96,0.77,0.03,0.003,51.3,4.3,316.0,0.44,0.72,0.67,3.8,0.67,0.45,0.39,0.48,0.5,0.5,0.55,0.498,0.515,3.4,1.23,1.36,0.5555555555555556
LTA South 2025 Split 2,2025-05-18,paiN Gaming,18,32.6,1.43,0.83,0.32,0.02,58.4,19.4,433.0,0.61,0.72,0.61,3.4,0.39,0.44,0.39,0.63,0.0,0.61,0.6,0.501,0.509,3.78,1.39,1.54,0.7777777777777778
LTA South 2025 Split 2,2025-05-18,RED Canids,16,33.8,1.04,0.85,0.12,0.015,54.6,-4.6,135.0,0.56,0.38,0.5,3.3,0.5,0.57,0.81,0.59,0.5,0.56,0.55,0.502,0.49,3.39,1.31,1.6,0.5
LTA South 2025 Split 2,2025-05-18,Vivo Keyd Stars,17,33.7,1.41,0.81,0.76,0.037000000000000005,51.6,13.1,132.0,0.47,0.41,0.65,2.8,0.59,0.37,0.59,0.62,,0.47,0.71,0.502,0.521,3.1,1.03,1.78,0.6470588235294118
LTA South 2025 Split 2 Playoffs,2025-05-24,LOUD,4,35.0,0.65,0.81,-0.49,-0.068,52.5,-27.5,-22.0,0.5,0.75,0.25,4.5,0.75,0.33,0.5,0.48,,0.25,0.2,0.496,0.462,3.62,1.46,1.56,0.25
LTA South 2025 Split 2 Playoffs,2025-05-24,paiN Gaming,4,35.0,1.53,0.81,0.49,0.068,47.5,27.5,22.0,0.5,0.25,0.75,3.3,0.25,0.67,0.5,0.52,,0.75,0.8,0.504,0.5379999999999999,3.62,1.29,1.65,0.75
LTA South 2025 Split 2 Playoffs,2025-05-25,FURIA,3,31.1,2.04,0.78,1.41,0.126,58.7,41.3,1372.0,0.67,1.0,1.0,4.3,1.0,1.0,0.33,0.5,,1.0,1.0,0.512,0.541,2.98,1.15,1.32,1.0
LTA South 2025 Split 2 Playoffs,2025-05-25,LOUD,4,35.0,0.65,0.81,-0.49,-0.068,52.5,-27.5,-22.0,0.5,0.75,0.25,4.5,0.75,0.33,0.5,0.48,,0.25,0.2,0.496,0.462,3.62,1.46,1.56,0.25
LTA South 2025 Split 2 Playoffs,2025-05-25,paiN Gaming,4,35.0,1.53,0.81,0.49,0.068,47.5,27.5,22.0,0.5,0.25,0.75,3.3,0.25,0.67,0.5,0.52,,0.75,0.8,0.504,0.5379999999999999,3.62,1.29,1.65,0.75
LTA South 2025 Split 2 Playoffs,2025-05-25,Vivo Keyd Stars,3,31.1,0.49,0.78,-1.41,-0.126,41.3,-41.3,-1372.0,0.33,0.0,0.0,2.0,0.0,0.0,0.67,0.5,,0.0,0.0,0.488,0.45899999999999996,2.76,0.88,1.45,0.0
LTA South 2025 Split 2 Playoffs,2025-05-31,FURIA,3,31.1,2.04,0.78,1.41,0.126,58.7,41.3,1372.0,0.67,1.0,1.0,4.3,1.0,1.0,0.33,0.5,,1.0,1.0,0.512,0.541,2.98,1.15,1.32,1.0
LTA South 2025 Split 2 Playoffs,2025-05-31,Isurus Estral,4,32.3,1.79,0.81,0.37,0.063,46.5,28.5,-245.0,0.5,0.0,0.0,4.5,0.25,0.08,0.5,0.6,,0.5,0.75,0.507,0.528,3.26,1.14,1.67,0.75
LTA South 2025 Split 2 Playoffs,2025-05-31,LOUD,8,33.6,0.6,0.81,-0.43,-0.066,53.0,-28.0,112.0,0.5,0.88,0.63,5.4,0.75,0.63,0.5,0.44,,0.25,0.22,0.495,0.467,3.7,1.49,1.41,0.25
LTA South 2025 Split 2 Playoffs,2025-05-31,paiN Gaming,4,35.0,1.53,0.81,0.49,0.068,47.5,27.5,22.0,0.5,0.25,0.75,3.3,0.25,0.67,0.5,0.52,,0.75,0.8,0.504,0.5379999999999999,3.62,1.29,1.65,0.75
LTA South 2025 Split 2 Playoffs,2025-05-31,Vivo Keyd Stars,3,31.1,0.49,0.78,-1.41,-0.126,41.3,-41.3,-1372.0,0.33,0.0,0.0,2.0,0.0,0.0,0.67,0.5,,0.0,0.0,0.488,0.45899999999999996,2.76,0.88,1.45,0.0
LTA South 2025 Split 2 Playoffs,2025-06-01,FURIA,3,31.1,2.04,0.78,1.41,0.126,58.7,41.3,1372.0,0.67,1.0,1.0,4.3,1.0,1.0,0.33,0.5,,1.0,1.0,0.512,0.541,2.98,1.15,1.32,1.0
LTA South 2025 Split 2 Playoffs,2025-06-01,Isurus Estral,4,32.3,1.79,0.81,0.37,0.063,46.5,28.5,-245.0,0.5,0.0,0.0,4.5,0.25,0.08,0.5,0.6,,0.5,0.75,0.507,0.528,3.26,1.14,1.67,0.75
LTA South 2025 Split 2 Playoffs,2025-06-01,LOUD,8,33.6,0.6,0.81,-0.43,-0.066,53.0,-28.0,112.0,0.5,0.88,0.63,5.4,0.75,0.63,0.5,0.44,,0.25,0.22,0.495,0.467,3.7,1.49,1.41,0.25
LTA South 2025 Split 2 Playoffs,2025-06-01,paiN Gaming,4,35.0,1.53,0.81,0.49,0.068,47.5,27.5,22.0,0.5,0.25,0.75,3.3,0.25,0.67,0.5,0.52,,0.75,0.8,0.504,0.5379999999999999,3.62,1.29,1.65,0.75
LTA South 2025 Split 2 Playoffs,2025-06-01,RED Canids,4,31.1,1.0,1.03,0.48,0.026000000000000002,59.9,-34.9,422.0,0.5,0.75,0.75,4.5,0.5,0.5,0.75,0.56,,0.25,0.25,0.499,0.49200000000000005,3.2,1.25,1.16,0.25
LTA South 2025 Split 2 Playoffs,2025-06-01,Vivo Keyd Stars,7,31.1,0.78,0.92,-0.88,-0.069,40.6,2.3,-829.0,0.43,0.14,0.14,3.0,0.29,0.29,0.43,0.46,,0.29,0.43,0.495,0.48700000000000004,2.89,0.95,1.41,0.42857142857142855
LTA South 2025 Split 2 Playoffs,2025-06-07,FURIA,3,31.1,2.04,0.78,1.41,0.126,58.7,41.3,1372.0,0.67,1.0,1.0,4.3,1.0,1.0,0.33,0.5,,1.0,1.0,0.512,0.541,2.98,1.15,1.32,1.0
LTA South 2025 Split 2 Playoffs,2025-06-07,Isurus Estral,7,33.0,1.82,0.86,1.05,0.094,58.3,27.4,623.0,0.43,0.43,0.43,4.9,0.57,0.24,0.57,0.6,,0.43,0.71,0.508,0.557,3.3,1.2,1.59,0.8571428571428571
LTA South 2025 Split 2 Playoffs,2025-06-07,LOUD,8,33.6,0.6,0.81,-0.43,-0.066,53.0,-28.0,112.0,0.5,0.88,0.63,5.4,0.75,0.63,0.5,0.44,,0.25,0.22,0.495,0.467,3.7,1.49,1.41,0.25
LTA South 2025 Split 2 Playoffs,2025-06-07,paiN Gaming,4,35.0,1.53,0.81,0.49,0.068,47.5,27.5,22.0,0.5,0.25,0.75,3.3,0.25,0.67,0.5,0.52,,0.75,0.8,0.504,0.5379999999999999,3.62,1.29,1.65,0.75
LTA South 2025 Split 2 Playoffs,2025-06-07,RED Canids,4,31.1,1.0,1.03,0.48,0.026000000000000002,59.9,-34.9,422.0,0.5,0.75,0.75,4.5,0.5,0.5,0.75,0.56,,0.25,0.25,0.499,0.49200000000000005,3.2,1.25,1.16,0.25
LTA South 2025 Split 2 Playoffs,2025-06-07,Vivo Keyd Stars,10,32.0,0.7,0.92,-1.21,-0.08900000000000001,36.2,-6.2,-1115.0,0.5,0.1,0.1,2.9,0.2,0.37,0.4,0.44,,0.3,0.4,0.494,0.462,2.95,0.93,1.4,0.3
LTA South 2025 Split 2 Playoffs,2025-06-08,FURIA,7,34.2,0.95,0.79,0.29,0.012,53.5,3.7,590.0,0.57,0.86,0.71,4.0,0.86,0.86,0.29,0.39,1.0,0.43,0.43,0.505,0.517,3.25,1.18,1.27,0.5714285714285714
LTA South 2025 Split 2 Playoffs,2025-06-08,Isurus Estral,7,33.0,1.82,0.86,1.05,0.094,58.3,27.4,623.0,0.43,0.43,0.43,4.9,0.57,0.24,0.57,0.6,,0.43,0.71,0.508,0.557,3.3,1.2,1.59,0.8571428571428571
LTA South 2025 Split 2 Playoffs,2025-06-08,LOUD,8,33.6,0.6,0.81,-0.43,-0.066,53.0,-28.0,112.0,0.5,0.88,0.63,5.4,0.75,0.63,0.5,0.44,,0.25,0.22,0.495,0.467,3.7,1.49,1.41,0.25
LTA South 2025 Split 2 Playoffs,2025-06-08,paiN Gaming,8,35.7,1.61,0.8,0.46,0.07,49.0,26.0,10.0,0.5,0.25,0.63,3.3,0.25,0.46,0.63,0.6,0.0,0.75,0.89,0.502,0.519,3.56,1.32,1.7,0.75
LTA South 2025 Split 2 Playoffs,2025-06-08,RED Canids,4,31.1,1.0,1.03,0.48,0.026000000000000002,59.9,-34.9,422.0,0.5,0.75,0.75,4.5,0.5,0.5,0.75,0.56,,0.25,0.25,0.499,0.49200000000000005,3.2,1.25,1.16,0.25
LTA South 2025 Split 2 Playoffs,2025-06-08,Vivo Keyd Stars,10,32.0,0.7,0.92,-1.21,-0.08900000000000001,36.2,-6.2,-1115.0,0.5,0.1,0.1,2.9,0.2,0.37,0.4,0.44,,0.3,0.4,0.494,0.462,2.95,0.93,1.4,0.3
LTA South 2025 Split 2 Playoffs,2025-06-14,FURIA,11,32.6,1.28,0.85,0.32,0.003,54.5,9.1,482.0,0.55,0.73,0.64,4.2,0.55,0.82,0.36,0.47,1.0,0.55,0.55,0.504,0.508,3.18,1.14,1.3,0.6363636363636364
LTA South 2025 Split 2 Playoffs,2025-06-14,Isurus Estral,11,31.8,1.11,0.9,0.56,0.065,53.0,10.7,290.0,0.45,0.45,0.45,4.2,0.73,0.24,0.55,0.53,0.0,0.36,0.55,0.504,0.539,3.27,1.24,1.51,0.6363636363636364
LTA South 2025 Split 2 Playoffs,2025-06-14,LOUD,8,33.6,0.6,0.81,-0.43,-0.066,53.0,-28.0,112.0,0.5,0.88,0.63,5.4,0.75,0.63,0.5,0.44,,0.25,0.22,0.495,0.467,3.7,1.49,1.41,0.25
LTA South 2025 Split 2 Playoffs,2025-06-14,paiN Gaming,8,35.7,1.61,0.8,0.46,0.07,49.0,26.0,10.0,0.5,0.25,0.63,3.3,0.25,0.46,0.63,0.6,0.0,0.75,0.89,0.502,0.519,3.56,1.32,1.7,0.75
LTA South 2025 Split 2 Playoffs,2025-06-14,RED Canids,4,31.1,1.0,1.03,0.48,0.026000000000000002,59.9,-34.9,422.0,0.5,0.75,0.75,4.5,0.5,0.5,0.75,0.56,,0.25,0.25,0.499,0.49200000000000005,3.2,1.25,1.16,0.25
LTA South 2025 Split 2 Playoffs,2025-06-14,Vivo Keyd Stars,10,32.0,0.7,0.92,-1.21,-0.08900000000000001,36.2,-6.2,-1115.0,0.5,0.1,0.1,2.9,0.2,0.37,0.4,0.44,,0.3,0.4,0.494,0.462,2.95,0.93,1.4,0.3
LTA South 2025 Split 2 Playoffs,2025-06-15,FURIA,14,32.8,1.35,0.91,0.42,0.003,52.7,18.8,386.0,0.64,0.64,0.64,3.9,0.43,0.79,0.36,0.48,1.0,0.57,0.57,0.504,0.505,3.16,1.12,1.31,0.7142857142857143
LTA South 2025 Split 2 Playoffs,2025-06-15,Isurus Estral,11,31.8,1.11,0.9,0.56,0.065,53.0,10.7,290.0,0.45,0.45,0.45,4.2,0.73,0.24,0.55,0.53,0.0,0.36,0.55,0.504,0.539,3.27,1.24,1.51,0.6363636363636364
LTA South 2025 Split 2 Playoffs,2025-06-15,LOUD,8,33.6,0.6,0.81,-0.43,-0.066,53.0,-28.0,112.0,0.5,0.88,0.63,5.4,0.75,0.63,0.5,0.44,,0.25,0.22,0.495,0.467,3.7,1.49,1.41,0.25
LTA South 2025 Split 2 Playoffs,2025-06-15,paiN Gaming,11,35.1,1.18,0.89,0.14,0.051,50.4,4.2,-2.0,0.36,0.36,0.55,3.4,0.45,0.42,0.64,0.56,0.0,0.64,0.75,0.5,0.516,3.58,1.32,1.56,0.5454545454545454
LTA South 2025 Split 2 Playoffs,2025-06-15,RED Canids,4,31.1,1.0,1.03,0.48,0.026000000000000002,59.9,-34.9,422.0,0.5,0.75,0.75,4.5,0.5,0.5,0.75,0.56,,0.25,0.25,0.499,0.49200000000000005,3.2,1.25,1.16,0.25
LTA South 2025 Split 2 Playoffs,2025-06-15,Vivo Keyd Stars,10,32.0,0.7,0.92,-1.21,-0.08900000000000001,36.2,-6.2,-1115.0,0.5,0.1,0.1,2.9,0.2,0.37,0.4,0.44,,0.3,0.4,0.494,0.462,2.95,0.93,1.4,0.3
LCP 2025 Mid Season,2025-04-19,CTBC Flying Oyster,3,30.8,1.55,0.86,1.19,0.066,66.9,-0.2,1058.0,0.33,1.0,0.33,6.0,0.67,0.5,0.33,0.58,1.0,0.67,0.67,0.513,0.489,3.63,1.38,1.71,0.6666666666666666
LCP 2025 Mid Season,2025-04-19,Fukuoka SoftBank HAWKS gaming,2,28.4,0.28,1.2,-2.74,-0.242,22.4,-22.4,-2834.0,0.5,0.0,0.0,1.0,0.5,0.58,0.0,0.0,,0.0,0.0,0.49200000000000005,0.375,3.01,1.21,1.14,0.0
LCP 2025 Mid Season,2025-04-19,MGN Vikings Esports,2,28.4,3.53,1.2,2.74,0.242,77.6,22.4,2834.0,0.5,1.0,1.0,5.5,0.5,0.42,1.0,1.0,,1.0,1.0,0.508,0.625,3.47,1.07,1.32,1.0
LCP 2025 Mid Season,2025-04-19,TALON,3,30.8,0.65,0.86,-1.19,-0.066,33.1,0.2,-1058.0,0.67,0.0,0.67,4.0,0.33,0.5,0.67,0.42,0.0,0.33,0.33,0.48700000000000004,0.511,3.43,1.15,1.42,0.3333333333333333
LCP 2025 Mid Season,2025-04-20,Chiefs Esports Club,3,30.2,0.8,0.92,-0.6,-0.027999999999999997,30.3,3.0,-842.0,1.0,0.33,0.33,2.3,0.0,0.39,0.0,0.2,,0.33,0.33,0.493,0.496,3.48,1.2,1.14,0.3333333333333333
LCP 2025 Mid Season,2025-04-20,CTBC Flying Oyster,3,30.8,1.55,0.86,1.19,0.066,66.9,-0.2,1058.0,0.33,1.0,0.33,6.0,0.67,0.5,0.33,0.58,1.0,0.67,0.67,0.513,0.489,3.63,1.38,1.71,0.6666666666666666
LCP 2025 Mid Season,2025-04-20,DetonatioN FocusMe,3,30.2,1.24,0.92,0.6,0.027999999999999997,69.7,-3.0,842.0,0.0,0.67,0.67,3.7,1.0,0.61,1.0,0.8,,0.67,0.67,0.507,0.504,2.85,1.35,1.17,0.6666666666666666
LCP 2025 Mid Season,2025-04-20,Fukuoka SoftBank HAWKS gaming,2,28.4,0.28,1.2,-2.74,-0.242,22.4,-22.4,-2834.0,0.5,0.0,0.0,1.0,0.5,0.58,0.0,0.0,,0.0,0.0,0.49200000000000005,0.375,3.01,1.21,1.14,0.0
LCP 2025 Mid Season,2025-04-20,GAM Esports,3,31.2,0.91,0.67,-0.03,0.006,30.7,36.0,-1118.0,0.67,1.0,0.67,3.7,0.33,0.56,0.0,0.36,,0.67,1.0,0.498,0.49,3.46,1.33,1.29,0.6666666666666666
LCP 2025 Mid Season,2025-04-20,MGN Vikings Esports,2,28.4,3.53,1.2,2.74,0.242,77.6,22.4,2834.0,0.5,1.0,1.0,5.5,0.5,0.42,1.0,1.0,,1.0,1.0,0.508,0.625,3.47,1.07,1.32,1.0
LCP 2025 Mid Season,2025-04-20,TALON,3,30.8,0.65,0.86,-1.19,-0.066,33.1,0.2,-1058.0,0.67,0.0,0.67,4.0,0.33,0.5,0.67,0.42,0.0,0.33,0.33,0.48700000000000004,0.511,3.43,1.15,1.42,0.3333333333333333
LCP 2025 Mid Season,2025-04-20,Team Secret Whales,3,31.2,1.1,0.67,0.03,-0.006,69.3,-36.0,1118.0,0.33,0.0,0.33,3.0,0.67,0.44,1.0,0.64,,0.0,0.0,0.502,0.51,3.35,1.14,1.38,0.3333333333333333
